time [s],Force [kN],Transducer [mm]
67.896484,-110.4498,-0.29331595
68.09668,-111.20518,-0.29437095
68.296875,-111.89464,-0.29521286
68.49707,-112.52869,-0.29701293
68.697266,-113.50267,-0.29889643
68.89746099999999,-114.3092,-0.30064434
69.097656,-115.20721,-0.30183941
69.297852,-115.89176,-0.30293614
69.498047,-116.41727,-0.30471683
69.69824200000001,-117.29807,-0.30616075
69.898438,-118.16382,-0.30749440000000006
70.09863299999999,-118.96983,-0.30885786
70.298828,-119.51068000000001,-0.3103599
70.499023,-120.52837,-0.31178594
70.699219,-121.36641999999999,-0.31355619
70.89941400000001,-122.02058999999998,-0.31482129999999997
71.099609,-122.94422,-0.31611025
71.299805,-123.68491000000002,-0.31738579
71.5,-124.27538,-0.31946599
71.700195,-125.0434,-0.32002926
71.900391,-125.86156000000001,-0.32163411
72.10058599999999,-126.6245,-0.32320023
72.300781,-127.59577,-0.32511801
72.500977,-128.17517,-0.32625645
72.701172,-129.00108,-0.32780021
72.90136700000001,-129.892,-0.32904148
73.101563,-130.75569,-0.33062994
73.30175799999999,-131.53888999999998,-0.33173263
73.501953,-132.28596000000002,-0.33347309
73.702148,-132.76523999999998,-0.33480823
73.902344,-133.74518,-0.33668578
74.10253900000001,-134.65036,-0.33740103
74.302734,-135.23572,-0.33854097
74.50293,-136.04463,-0.34036487
74.703125,-136.90288,-0.34180135
74.90332,-137.78001,-0.34329742
75.103516,-138.55534,-0.34446716
75.30371099999999,-139.19879,-0.34616888
75.503906,-140.06611999999998,-0.34734458
75.704102,-140.71175,-0.3485173
75.904297,-141.58286,-0.34994334
76.10449200000001,-142.37257,-0.35131425
76.304688,-143.13978999999998,-0.35189986
76.50488299999999,-143.98568999999998,-0.35427511
76.705078,-144.924,-0.35568923
76.905273,-145.51256,-0.35740882
77.105469,-146.33995,-0.35836399
77.30566400000001,-147.06006000000002,-0.36015064
77.505859,-147.86423,-0.36073029
77.706055,-148.68448,-0.361754
77.90625,-149.37364,-0.36398023
78.106445,-150.22865,-0.36520064
78.306641,-150.9409,-0.36613643
78.50683599999999,-151.68053,-0.36763102
78.707031,-152.46837,-0.36901087
78.907227,-153.2659,-0.37055463
79.107422,-154.07898,-0.37188530000000003
79.30761700000001,-154.79942,-0.37329495
79.507813,-155.69124,-0.37475973
79.70800799999999,-156.32907,-0.37560165
79.908203,-157.08667,-0.37790537
80.108398,-158.19476,-0.37884414
80.308594,-158.79311,-0.38048774
80.50878900000001,-159.39534,-0.38080812
80.708984,-160.30624,-0.38214326
80.90918,-161.21347,-0.38415641
81.109375,-161.8844,-0.38557351
81.30957,-162.6293,-0.38661361
81.509766,-163.32719,-0.38750321
81.70996099999999,-164.32494,-0.38932562
81.910156,-164.85831000000002,-0.39045959999999996
82.110352,-165.79277,-0.39205998
82.310547,-166.66378999999998,-0.39344579
82.51074200000001,-167.38916,-0.39459765
82.710938,-168.09771999999998,-0.39587021
82.91113299999999,-168.87726,-0.39671212
83.111328,-169.77264,-0.39812475
83.311523,-170.39444,-0.40001869
83.511719,-171.24632,-0.40129721
83.71191400000001,-172.15413,-0.40335655
83.912109,-172.785,-0.40380657
84.112305,-173.70445,-0.40558577
84.3125,-174.49451000000002,-0.40585697
84.512695,-174.9516,-0.40701479
84.712891,-175.96704,-0.40893108
84.91308599999999,-176.81589,-0.41028261
85.113281,-177.54918,-0.41200966
85.313477,-178.37421,-0.41352510000000003
85.513672,-179.0704,-0.41413903
85.71386700000001,-179.82198,-0.41538924
85.914063,-180.48718,-0.41626543
86.11425799999999,-181.65171999999998,-0.41876286
86.314453,-182.15164,-0.41973591
86.514648,-182.85891999999998,-0.42063892
86.714844,-183.86324,-0.42195469
86.91503900000001,-184.4968,-0.42309016
87.115234,-185.33723,-0.42487532
87.31543,-186.05579,-0.42615682
87.515625,-186.80504,-0.42672455
87.71582,-187.57375,-0.42812228
87.916016,-188.35283,-0.42984933
88.11621099999999,-189.1329,-0.43075085
88.316406,-189.87231,-0.43243021
88.516602,-190.71277,-0.43417364
88.716797,-191.6277,-0.43500811
88.91699200000001,-192.40988000000002,-0.43648779
89.117188,-193.05705,-0.43808222
89.31738299999999,-193.92592,-0.43922365
89.517578,-194.60273999999998,-0.44035912
89.717773,-195.45313000000002,-0.44082105
89.917969,-196.17177,-0.44248402
90.11816400000001,-197.15278999999998,-0.44426918
90.318359,-197.82217,-0.44519454
90.518555,-198.45973,-0.44662952
90.71875,-199.45467,-0.4480510999999999
90.918945,-200.15677,-0.44991076
91.119141,-200.95192,-0.45066923
91.31933599999999,-201.77283,-0.45195669
91.519531,-202.56265,-0.45315325
91.719727,-203.19037,-0.45422763
91.919922,-203.97612,-0.45517683
92.12011700000001,-204.78099,-0.45660138
92.320313,-205.57678,-0.45818239
92.52050799999999,-206.42006,-0.45922995
92.720703,-207.04256,-0.46024024
92.920898,-207.95763,-0.46157390000000004
93.121094,-208.84299,-0.46311468
93.32128900000001,-209.5632,-0.46409965
93.521484,-210.33178999999998,-0.46580434
