time [s],Force [kN],Transducer [mm]
108.71875,-320.38675,-0.48005804
108.91895,-321.13144,-0.48012584
109.11913999999999,-321.91519,-0.48129112
109.31934,-322.7511,-0.48196986
109.51953,-323.52966000000004,-0.48302412
109.71973,-324.30112,-0.48405677
109.91991999999999,-325.05884,-0.48431009
110.12012,-325.88086,-0.48551187
110.32031,-326.60614,-0.48609972
110.52051000000002,-327.41385,-0.48743486
110.7207,-328.17374,-0.48781186
110.9209,-328.94489,-0.48852116
111.12109,-329.71283,-0.48973113
111.32128999999999,-330.46384,-0.49041286
111.52148000000001,-331.29376,-0.49111322
111.72168,-332.06207,-0.49222782
111.92188,-332.81262000000004,-0.49265027
112.12207,-333.64236,-0.49454421
112.32226999999999,-334.44518999999997,-0.49441829
112.52246000000001,-335.21213,-0.49504191
112.72266,-335.98602,-0.49620643
112.92285,-336.75461,-0.49775243
113.12305,-337.48846000000003,-0.49767867
113.32323999999998,-338.28668,-0.49863756
113.52344,-339.07912999999996,-0.49967393
113.72363,-339.85904,-0.50074011
113.92383000000001,-340.6633,-0.50158799
114.12402,-341.44556,-0.50239789
114.32422,-342.24142,-0.50280094
114.52441,-343.0065,-0.50386262
114.72461000000001,-343.76669,-0.5044377999999999
114.9248,-344.57742,-0.50563663
115.125,-345.30536,-0.50656426
115.3252,-346.13306,-0.50719154
115.52538999999999,-346.9046,-0.50823915
115.72559,-347.67474,-0.5091846
115.92578,-348.45523,-0.50951093
116.12598,-349.24753,-0.51056594
116.32616999999999,-350.02423,-0.51124024
116.52637,-350.75751,-0.51233542
116.72656,-351.58032000000003,-0.51279593
116.92676000000002,-352.397,-0.51386356
117.12695,-353.12933,-0.51469058
117.32715,-353.92596000000003,-0.51562488
117.52734,-354.71148999999997,-0.51627606
117.72753999999999,-355.45758,-0.51744878
117.92773000000001,-356.25592,-0.51799643
118.12793,-357.06223,-0.51885694
118.32813,-357.9082,-0.5194813
118.52832,-358.63482999999997,-0.52046031
118.72851999999999,-359.41422,-0.52147281
118.92871000000001,-360.22488,-0.52209425
119.12891,-360.95905,-0.52323043
119.3291,-361.74994,-0.52382797
119.5293,-362.54449,-0.52480847
119.72948999999998,-363.2915,-0.52518696
119.92969,-364.04251,-0.52634925
120.12988,-364.81705,-0.52736473
120.33008000000001,-365.64484,-0.52820742
120.53027,-366.40482000000003,-0.52901059
120.73047,-367.2056,-0.52942264
120.93066,-368.0441,-0.53052974
121.13086000000001,-368.7742,-0.53140748
121.33105,-369.55768,-0.53224713
121.53125,-370.35593,-0.53284168
121.73145,-371.12073,-0.5340293
121.93163999999999,-371.8649,-0.53462088
122.13184,-372.63937000000004,-0.53563941
122.33203,-373.48682,-0.53627342
122.53223,-374.23245,-0.53699613
122.73241999999999,-375.0108,-0.53754818
122.93262,-375.81777999999997,-0.53854436
123.13281,-376.60037,-0.53983402
123.33301000000002,-377.38702,-0.54090619
123.5332,-378.16452000000004,-0.54102391
123.7334,-378.9296,-0.54235685
123.93359,-379.69948999999997,-0.54314363
124.13378999999999,-380.50385,-0.54380298
124.33398000000001,-381.30106,-0.54458976
124.53418,-382.03369,-0.54554343
124.73438,-382.82855,-0.5459546999999999
124.93457,-383.61638999999997,-0.54702759
125.13476999999999,-384.37273999999996,-0.54819214
125.33496000000001,-385.17245,-0.54897141
125.53516,-385.96268,-0.54954517
125.73535,-386.74463,-0.55007565
125.93555,-387.50635,-0.55100173
126.13573999999998,-388.28305,-0.55183023
126.33594,-389.10846000000004,-0.55291504
126.53613,-389.84839,-0.55382401
126.73633000000001,-390.6481,-0.5540967
126.93652,-391.40143,-0.55569935
127.13672,-392.20123,-0.55595267
127.33691,-392.95772999999997,-0.55729973
127.53711000000001,-393.75665,-0.55789351
127.7373,-394.56737999999996,-0.55880475
127.9375,-395.29904,-0.55981874
128.1377,-396.07153,-0.56017041
128.33789,-396.91931,-0.56106746
128.53808999999998,-397.62576,-0.56260973
128.73828,-398.38495,-0.56273711
128.93848,-399.22571,-0.56401193
129.13867,-400.01572000000004,-0.56417811
129.33887,-400.77155,-0.5654484000000001
129.53906,-401.5575,-0.56624264
129.73926,-402.36646,-0.56736022
129.93945,-403.04282,-0.56790113
130.13965,-403.85303,-0.56861711
130.33983999999998,-404.61346000000003,-0.56940985
130.54004,-405.36642,-0.57022423
130.74023,-406.15689,-0.57109743
130.94043,-407.00452,-0.57189614
131.14063000000002,-407.79114,-0.57297122
131.34082,-408.5538,-0.57380426
131.54102,-409.3421,-0.57437944
131.74121,-410.13736,-0.57571304
131.94141000000002,-410.89999,-0.57581592
132.1416,-411.69318,-0.57720912
132.3418,-412.47546,-0.57752502
132.54199,-413.23642,-0.57879239
132.74219,-414.02151000000003,-0.58005822
132.94238,-414.82581,-0.58012158
133.14258,-415.62143,-0.58125705
133.34277,-416.39583999999996,-0.5817607
133.54297,-417.19586,-0.58292449
133.74316000000002,-418.01874,-0.58392513
133.94336,-418.74213,-0.58438033
134.14355,-419.46905999999996,-0.58532953
134.34375,-420.29373,-0.58613348
134.54395,-421.0603,-0.58682561
134.74414,-421.84692,-0.5880936999999999
134.94433999999998,-422.58797999999996,-0.58856833
135.14453,-423.42523,-0.58970302
135.34473,-424.18262000000004,-0.59027672
135.54492,-424.98795,-0.59140098
135.74512,-425.80154000000005,-0.59200674
135.94531,-426.5538,-0.59284568
136.14551,-427.29938,-0.59362876
136.3457,-428.01395,-0.59462488
136.5459,-428.81073,-0.59522319
136.74608999999998,-429.59119000000004,-0.59627962
136.94629,-430.40432999999996,-0.59691143
137.14648,-431.15230999999994,-0.59744787
137.34668,-431.91555999999997,-0.59853941
137.54688000000002,-432.6763,-0.59960932
137.74707,-433.53372,-0.60048175
137.94727,-434.3605,-0.60111731
138.14746,-435.11829000000006,-0.60123652
138.34766000000002,-435.92429000000004,-0.60256493
138.54785,-436.62878,-0.60350227
138.74805,-437.42679000000004,-0.60473609
138.94824,-438.16507,-0.60468912
139.14844,-439.02325,-0.60560036
139.34863,-439.81628,-0.6068356
139.54883,-440.56812,-0.60735941
139.74902,-441.36768,-0.6085515
139.94922,-442.14557,-0.60943437
140.14941000000002,-442.90990999999997,-0.61047006
140.34961,-443.69170999999994,-0.61086118
140.5498,-444.5332,-0.61163604
140.75,-445.2384,-0.61283481
140.9502,-446.02588,-0.61346221
141.15039,-446.82877,-0.61416399
141.35058999999998,-447.61295,-0.61531812
141.55078,-448.39345999999995,-0.61568546
141.75098,-449.15781,-0.61686337
141.95117,-449.95180999999997,-0.61804205
142.15137,-450.69347999999997,-0.61808002
142.35156,-451.47388,-0.61948824
142.55176,-452.29077,-0.62024891
142.75195,-453.07086,-0.62064976
142.95215,-453.84232000000003,-0.62228739
143.15233999999998,-454.64648,-0.62290061
143.35254,-455.4003,-0.62351376
143.55273,-456.17624000000006,-0.62408519
143.75293,-456.97812000000005,-0.62517077
143.95313000000002,-457.77405,-0.62586439
144.15332,-458.49747,-0.6263696
144.35352,-459.29812999999996,-0.62712657
144.55371,-460.09601,-0.62861514
144.75391000000002,-460.88635,-0.62950027
144.9541,-461.67319000000003,-0.63079
145.1543,-462.51196,-0.63082647
145.35449,-463.23627,-0.63208413
