time [s],Force [kN],Transducer [mm]
29.605469,-1.563333,-0.0038191676000000003
29.805664,-2.4460685,-0.009695440500000001
30.005859,-3.2105148,-0.014971942
30.206055,-4.0073171,-0.020737201
30.40625,-4.7426372,-0.02721101
30.606445,-5.092745799999999,-0.029873847999999998
30.806641,-5.7505984,-0.034417212
31.006836,-6.917973,-0.043382496
31.207031,-7.922780499999999,-0.050269067
31.407227000000002,-8.7042923,-0.055681169
31.607421999999996,-9.447406800000001,-0.059948117
31.807616999999997,-10.282950999999999,-0.064498186
32.007813,-11.051254,-0.068579614
32.208008,-11.913893,-0.073097646
32.408203,-12.801021,-0.076416135
32.608398,-13.654732000000001,-0.080259889
32.808594,-14.453109,-0.08320659400000001
33.008789,-15.232204999999999,-0.085585564
33.208984,-16.031378,-0.08852407300000001
33.40918,-16.777273,-0.09209662699999999
33.609375,-17.534879999999998,-0.09441077699999999
33.80957,-18.318134,-0.09712055300000001
34.009766,-19.119663,-0.099334121
34.209961,-19.88133,-0.10175705
34.410156,-20.619396,-0.10385215
34.610352,-21.444285999999998,-0.10653064
34.810547,-22.201916,-0.10848045
35.010742,-22.977396,-0.11108443
35.210938,-23.743042000000003,-0.11295378
35.411133,-24.551926,-0.11596829
35.611328,-25.299446,-0.11770576
35.811523,-26.068232000000002,-0.11979416
36.011719,-26.875953999999997,-0.12162104
36.211914,-27.668751,-0.12465939
36.412109,-28.407907,-0.12642294
36.612305,-29.205697999999998,-0.12899488
36.8125,-29.952779999999997,-0.130824
37.012695,-30.7311,-0.13272986
37.212891,-31.552035999999998,-0.13471693
37.413086,-32.308723,-0.1369223
37.613281,-33.060539,-0.1384899
37.813477,-33.829014,-0.14040098
38.013672,-34.673782,-0.14220476
38.213867,-35.423752,-0.14430434
38.414063,-36.168301,-0.14621764
38.614258,-36.948689,-0.14778078
38.814453,-37.777668,-0.15046671
39.014648,-38.517712,-0.15150234
39.214844,-39.320194,-0.15343577
39.415039,-40.091034,-0.15559942
39.615234,-40.847458,-0.15741289
39.81543,-41.653419,-0.15907511
40.015625,-42.450965999999994,-0.16100183
40.21582,-43.21917,-0.16219094
40.416016,-43.956134999999996,-0.16443357
40.616211,-44.774246000000005,-0.16608015
40.816406,-45.561806,-0.16805008
41.016602,-46.277428,-0.16887709
41.216797,-47.044266,-0.17045736
41.416992,-47.862656,-0.17251745
41.617188,-48.648136,-0.1741074
41.817383,-49.394946999999995,-0.17604977
42.017578,-50.194969,-0.17777309
42.217773,-50.999016,-0.17867163
42.417969,-51.760838,-0.18071309
42.618164,-52.553909,-0.18232018
42.818359,-53.334126,-0.18361136
43.018555,-54.081593000000005,-0.18536299
43.21875,-54.911255000000004,-0.18720179999999997
43.418945,-55.677738,-0.18835366
43.619141,-56.441952,-0.19047335
43.819336,-57.203644,-0.19143298
44.019531,-58.056647999999996,-0.19306242
44.219727,-58.818206999999994,-0.19481257
44.419922,-59.562808999999994,-0.19588545
44.620117,-60.326603000000006,-0.19697994
44.820313,-61.19004399999999,-0.19928515
45.020508,-61.905052000000005,-0.20043105
45.220703,-62.717911,-0.2019681
45.420898,-63.461613,-0.20380020000000001
45.621094,-64.281013,-0.20494238
45.821289,-65.061317,-0.20678118
46.021484,-65.842003,-0.20809099
46.22168,-66.605125,-0.20876079999999997
46.421875,-67.377235,-0.20994321
46.62207,-68.175758,-0.21220222
46.822266,-68.977272,-0.21299645
47.022461,-69.716286,-0.21492839
47.222656,-70.501312,-0.21655709
47.422852,-71.329803,-0.21777228
47.623047,-72.09008,-0.21908507
47.823242,-72.837074,-0.2199471
48.023438,-73.635643,-0.22152066
48.223633,-74.448662,-0.22314339999999996
48.423828,-75.210594,-0.22420958
48.624023,-75.97242,-0.22533461
48.824219,-76.791878,-0.22704527
49.024414,-77.546623,-0.22804663
49.224609,-78.335709,-0.22958517
49.424805,-79.09921999999999,-0.23072809
49.625,-79.903549,-0.23199989999999998
49.825195,-80.675446,-0.23346469
50.025391,-81.432785,-0.23439154
50.225586,-82.24316400000001,-0.23634434
50.425781,-82.983727,-0.23738444
50.625977,-83.753632,-0.23862571
50.826172,-84.59431500000001,-0.24038181
51.026367,-85.356873,-0.24126917
51.226563,-86.100922,-0.24301708
51.426758,-86.914612,-0.2436161
51.626953,-87.721863,-0.24539456
51.827148,-88.50299100000001,-0.24696738
52.027344,-89.257271,-0.24775341
52.227539,-90.044647,-0.24934337
52.427734,-90.806198,-0.25020912
52.627930000000006,-91.588799,-0.25122091
52.828125,-92.401237,-0.25280714
53.028319999999994,-93.172859,-0.25415272
53.228516000000006,-93.90394599999999,-0.25529563
53.428711,-94.709694,-0.25655627
53.62890600000001,-95.562256,-0.25823638
53.829102,-96.270279,-0.25829673
54.029297,-97.073647,-0.26005879
54.22949200000001,-97.875015,-0.26145279
54.429688,-98.619637,-0.26332662
54.62988299999999,-99.401016,-0.26302934
54.830078,-100.19816999999999,-0.2650395
55.030273,-100.97437,-0.26635602
55.23046899999999,-101.72136,-0.26730895
55.430664,-102.5481,-0.26888549
55.630858999999994,-103.30648000000001,-0.27030781
55.831055000000006,-104.07996,-0.27097389
56.03125,-104.84824,-0.27221441
56.231444999999994,-105.68693999999999,-0.27334094
56.431641000000006,-106.45303999999999,-0.27435496
56.631836,-107.19339,-0.27593598
56.83203100000001,-107.98573999999999,-0.27723014
57.032227,-108.8216,-0.27833879
57.232422,-109.55688,-0.27910918
57.43261700000001,-110.34308999999999,-0.28073043
57.632813,-111.14156000000001,-0.28174892
57.83300799999999,-111.91542,-0.28263405
58.033203,-112.65397,-0.28404072
58.233398,-113.44098000000001,-0.28519928
58.43359399999999,-114.23808999999999,-0.28632954
58.633789,-114.99257,-0.28750747
58.833983999999994,-115.80215,-0.28819665
59.034180000000006,-116.63571999999999,-0.28990433
59.234375,-117.33397,-0.29121265
59.434569999999994,-118.09613999999999,-0.29223859
59.634766000000006,-118.92918,-0.29302761
59.834961,-119.69368,-0.29490963
60.03515600000001,-120.48024,-0.29534847
60.235352,-121.25312,-0.29663146
60.435547,-122.08883999999999,-0.29807389
60.63574200000001,-122.84258,-0.29903874
60.835938,-123.5792,-0.30030236
61.03613299999999,-124.42245,-0.30108169
61.236328,-125.1876,-0.30147508
61.436523,-125.92911000000001,-0.30281767
61.63671899999999,-126.72596000000001,-0.30403212
61.836914,-127.50967,-0.30516684
62.037108999999994,-128.27809,-0.30660555
62.237305000000006,-129.09225,-0.30758232
62.4375,-129.8782,-0.30888990000000005
62.637694999999994,-130.63731,-0.30952767
62.837891000000006,-131.38437,-0.31054989
63.038086,-132.25439,-0.31175539
63.23828100000001,-132.98091000000002,-0.31302795
63.438477,-133.77579,-0.31405687
63.638672,-134.53305,-0.31529516
63.83886700000001,-135.35664,-0.31587183
64.039063,-136.10599,-0.31698123
64.23925799999999,-136.92677,-0.31814948
64.439453,-137.73206000000002,-0.31948835
64.639648,-138.49675,-0.31960309
64.839844,-139.31088,-0.32138973
65.04003900000001,-140.09526,-0.32238141
65.240234,-140.85452,-0.32372847
65.44043,-141.63273999999998,-0.32461807
65.640625,-142.40503999999999,-0.32544658
65.84082,-143.21268,-0.32627508
66.041016,-143.96013,-0.32753795
66.24121099999999,-144.70308,-0.32828748
66.441406,-145.52028,-0.32910928
66.641602,-146.31483,-0.33005774
66.841797,-147.05354,-0.33107176
67.04199200000001,-147.8459,-0.33278316
67.242188,-148.65605,-0.33314228
67.44238299999999,-149.41353,-0.33401027
67.642578,-150.18835,-0.33526197
67.842773,-150.98026000000002,-0.33639967
68.042969,-151.73224,-0.33699498
68.24316400000001,-152.49324,-0.33805147
68.443359,-153.33562,-0.33929273
68.643555,-154.07793,-0.34068897
68.84375,-154.84593,-0.34096316
69.043945,-155.62112,-0.34200326
69.244141,-156.452,-0.34304038
69.44433599999999,-157.20792,-0.34364164
69.644531,-157.98533999999998,-0.34503192
69.844727,-158.75887,-0.34568235
70.044922,-159.54298,-0.34682751
70.24511700000001,-160.30067,-0.34853294
70.445313,-161.11702,-0.34882352
70.64550799999999,-161.87613000000002,-0.35000369
70.845703,-162.63884,-0.35047755
71.045898,-163.43069,-0.35228059
71.246094,-164.26181,-0.35315454
71.44628900000001,-165.00294,-0.35376921
71.646484,-165.77348,-0.35514608
71.84668,-166.5795,-0.35524368
72.046875,-167.37268,-0.35673529
72.24707,-168.09521,-0.35752729
72.447266,-168.918,-0.35809726
72.64746099999999,-169.68263000000002,-0.35922453
72.847656,-170.47002,-0.36072358
73.047852,-171.25075,-0.36114678
73.248047,-172.01761000000002,-0.36243349
73.44824200000001,-172.75988999999998,-0.36315024
73.648438,-173.54683,-0.36431625
73.84863299999999,-174.37573,-0.36444813
74.048828,-175.14862,-0.36638379
74.249023,-175.88159,-0.36655664
74.449219,-176.68253,-0.36781877
74.64941400000001,-177.49858,-0.36912113
74.849609,-178.26657,-0.36975443
75.049805,-179.01428,-0.37010685
75.25,-179.84268,-0.37142559999999997
75.450195,-180.57256,-0.37288591
75.650391,-181.38011,-0.37339553
75.85058599999999,-182.17654,-0.37438497
76.050781,-182.96858,-0.37543997
76.250977,-183.68832,-0.37596673
76.451172,-184.5076,-0.37705824
76.65136700000001,-185.32762,-0.37825927
76.851563,-186.07818999999998,-0.3787607
77.05175799999999,-186.82283,-0.37985891
77.251953,-187.6431,-0.38028955
77.452148,-188.42073,-0.38177893
77.652344,-189.19118,-0.38252547
77.85253900000001,-189.95425,-0.38350448
78.052734,-190.77856,-0.38445219
78.25293,-191.51796000000002,-0.38540736
78.453125,-192.31776000000002,-0.38606226
78.65332,-193.12622,-0.38656592
78.853516,-193.87628,-0.38808435
79.05371099999999,-194.62169,-0.38915649
79.253906,-195.45818,-0.39015785
79.454102,-196.24115,-0.39044321
79.654297,-196.98892,-0.39155558
79.85449200000001,-197.78775,-0.39253756
80.054688,-198.54796000000002,-0.39330944
80.25488299999999,-199.31989,-0.39409548
80.455078,-200.13844,-0.39550439
80.655273,-200.94746,-0.39651841
80.855469,-201.67503,-0.39665401
81.05566400000001,-202.41411000000002,-0.39725602
81.255859,-203.25922,-0.39883479
81.456055,-204.0882,-0.39993152
81.65625,-204.79463,-0.4003197
81.856445,-205.55234,-0.40155351
82.056641,-206.41875,-0.40247291
82.25683599999999,-207.12065,-0.4032582
82.457031,-207.90018,-0.40378124
82.657227,-208.73553,-0.40498674
82.857422,-209.54836,-0.40588155
83.05761700000001,-210.23282999999998,-0.40733293
83.257813,-211.09512,-0.40775239
83.45800799999999,-211.832,-0.40891841
83.658203,-212.66531,-0.40946305
83.858398,-213.39424,-0.41038021
84.058594,-214.19602999999998,-0.41159093
84.25878900000001,-214.95255,-0.41154772
84.458984,-215.72525,-0.41300431
84.65918,-216.59097000000003,-0.41392446
84.859375,-217.3045,-0.41458532
85.05957,-218.08548,-0.41585489999999997
85.259766,-218.82635,-0.4159987
85.45996099999999,-219.61252000000002,-0.41707382
85.660156,-220.45866,-0.4186295
85.860352,-221.19782999999998,-0.41886494
86.060547,-222.00246,-0.42002648
86.26074200000001,-222.78672999999998,-0.42068809
86.460938,-223.52792000000002,-0.42162687
86.66113299999999,-224.35472000000001,-0.42198673
86.861328,-225.1297,-0.42288378
87.061523,-225.86855,-0.42423606
87.261719,-226.67097,-0.42517185
87.46191400000001,-227.52579,-0.42583048
87.662109,-228.21337999999997,-0.42721853
87.862305,-229.01812999999999,-0.42777209999999993
88.0625,-229.7948,-0.42859688
88.262695,-230.59686000000002,-0.42987317
88.462891,-231.34637,-0.43023974
88.66308599999999,-232.15292000000002,-0.43088719
88.863281,-232.90512,-0.43205768
89.063477,-233.6897,-0.4331857
89.263672,-234.49715,-0.43342635
89.46386700000001,-235.29066,-0.43473244
89.664063,-236.02641,-0.43535605
89.86425799999999,-236.79492000000002,-0.43601245
90.064453,-237.57883999999999,-0.43675229
90.264648,-238.42076,-0.437852
90.464844,-239.14189,-0.43901876
90.66503900000001,-239.96712000000002,-0.43943748
90.865234,-240.75263999999999,-0.44071078
91.06543,-241.47665,-0.44179931
91.265625,-242.25567999999998,-0.44266880000000003
91.46582,-243.11911,-0.44294745
91.666016,-243.83452000000003,-0.44376329
91.86621099999999,-244.64297000000002,-0.44463724
92.066406,-245.38725,-0.44572502
92.266602,-246.19525,-0.44620857
92.466797,-246.96066000000002,-0.44705793
92.66699200000001,-247.73163,-0.44804811
92.867188,-248.55104,-0.44882298
