time [s],Force [kN],Transducer [mm]
167.11523,-180.63495,-0.55631697
167.31543,-181.33513,-0.557971
167.51563000000002,-182.19263999999998,-0.56007206
167.71582,-182.94249,-0.56219995
167.91602,-183.70465,-0.56444108
168.11621,-184.52791000000002,-0.56680739
168.31641000000002,-185.28400000000002,-0.56814849
168.5166,-186.02258,-0.56951046
168.7168,-186.92622,-0.57193339
168.91699,-187.58746000000002,-0.57375431
169.11719,-188.4272,-0.57536364
169.31738,-189.24272,-0.57805777
169.51758,-189.95708,-0.58014691
169.71777,-190.71507,-0.58128834
169.91797,-191.63046,-0.58499873
170.11816000000002,-192.27115,-0.58541298
170.31836,-193.1127,-0.58789253
170.51855,-193.93583999999998,-0.58992803
170.71875,-194.65476999999998,-0.59237182
170.91895,-195.44754,-0.59327781
171.11914,-196.29041999999998,-0.59653521
171.31933999999998,-196.97018,-0.59764981
171.51953,-197.80264,-0.59968233
171.71973,-198.60857,-0.60157776
171.91992,-199.31165,-0.60359836
172.12012,-200.16985,-0.60501099
172.32031,-200.91443,-0.6078124
172.52051,-201.6429,-0.60954392
172.7207,-202.50933999999998,-0.61143637
172.9209,-203.24168,-0.61326027
173.12108999999998,-203.97655,-0.6157577
173.32129,-204.87927,-0.61759949
173.52148,-205.57202,-0.61998963
173.72168,-206.33795,-0.62123537
173.92188000000002,-207.20219,-0.6233871
174.12207,-207.94333,-0.62553585
174.32227,-208.67967,-0.62722266
174.52246,-209.58055,-0.62969327
174.72266000000002,-210.24382000000003,-0.6316781
174.92285,-211.06654,-0.63298941
175.12305,-211.87157000000002,-0.63566864
175.32324,-212.60265,-0.63760281
175.52344,-213.36513,-0.63970685
175.72363,-214.22612,-0.64131618
175.92383,-214.92403,-0.64253509
176.12402,-215.79155,-0.64573586
176.32422,-216.51791,-0.64811409
176.52441000000002,-217.27902000000003,-0.64991415
176.72461,-218.09926000000002,-0.65180659
176.9248,-218.88191,-0.65411329
177.125,-219.58624,-0.65564513
177.3252,-220.51051,-0.65827668
177.52539,-221.17876,-0.66048205
177.72558999999998,-221.98326,-0.66253543
177.92578,-222.8118,-0.66412985
178.12598,-223.53619,-0.66623092
178.32617,-224.29962,-0.66892505
178.52637,-225.17627000000002,-0.67042112
178.72656,-225.8307,-0.67237318
178.92676,-226.67618,-0.67397952
179.12695,-227.46854,-0.67692101
179.32715,-228.18782000000002,-0.67822933
179.52733999999998,-229.01982,-0.6803751
179.72754,-229.78909,-0.68255067
179.92773,-230.49417000000003,-0.68420768
180.12793,-231.36789,-0.68694651
180.32813000000002,-232.1167,-0.68927407
180.52832,-232.84695,-0.69143176
180.72852,-233.74177999999998,-0.69382787
180.92871,-234.44468999999998,-0.69562495
181.12891000000002,-235.23477000000003,-0.69693923
181.3291,-236.08545,-0.69924295
181.5293,-236.79023999999998,-0.70187747
181.72949,-237.58299,-0.70385933
181.92969,-238.43616,-0.70642829
182.12988,-239.1132,-0.70845187
182.33008,-239.93781,-0.71026385
182.53027,-240.74598999999998,-0.71265697
182.73047,-241.48623999999998,-0.71438551
182.93066000000002,-242.26783999999998,-0.7165878999999999
183.13086,-243.11042999999998,-0.72001517
183.33105,-243.77922,-0.7212162
183.53125,-244.71622000000002,-0.72389543
183.73145,-245.39175,-0.72532296
183.93164,-246.15082999999998,-0.72824955
184.13183999999998,-247.02388,-0.73018968
184.33203,-247.76425,-0.73286295
184.53223,-248.46882999999997,-0.73507428
184.73242,-249.38606000000001,-0.7371217
184.93262,-250.08911,-0.73905289
185.13281,-250.86754,-0.74074566
185.33301,-251.70862000000002,-0.74375272
185.5332,-252.43868999999998,-0.74592233
185.7334,-253.22272,-0.74773729
185.93358999999998,-254.06897999999998,-0.75037479
186.13379,-254.7439,-0.75273812
186.33398,-255.57863999999998,-0.75515807
186.53418,-256.39297,-0.75716376
186.73438000000002,-257.0647,-0.75915754
186.93457,-257.9556,-0.76133013
187.13477,-258.68457,-0.76367557
187.33496,-259.41837000000004,-0.76608956
187.53516000000002,-260.30997,-0.76884031
187.73535,-261.01687999999996,-0.77181756
187.93555,-261.76013,-0.77278912
188.13574,-262.66467,-0.77600479
188.33594,-263.32122999999996,-0.77725053
188.53613,-264.14536,-0.78059733
188.73633,-264.9856,-0.78226328
188.93652,-265.66222999999997,-0.7850647
189.13672,-266.49753,-0.78703165
189.33691000000002,-267.28201,-0.78898072
189.53711,-267.98715,-0.79186559
189.7373,-268.86691,-0.7946074000000001
189.9375,-269.60727,-0.79658031
190.1377,-270.38535,-0.79894662
190.33789,-271.20886,-0.80181956
190.53808999999998,-271.91299,-0.80322623
190.73828,-272.72501,-0.80627203
190.93848,-273.55969,-0.80869496
191.13867,-274.22311,-0.81164539
191.33887,-275.12158,-0.81430674
191.53906,-275.89276,-0.81666112
191.73926,-276.56412,-0.81861615
191.93945,-277.43048,-0.8220165999999999
192.13965,-278.2468,-0.82330406
192.33983999999998,-278.93539,-0.82650483
192.54004,-279.84381,-0.82899928
192.74023,-280.50677,-0.83160996
192.94043,-281.30948,-0.83415806
193.14063000000002,-282.133,-0.83642006
193.34082,-282.85504,-0.83869696
193.54102,-283.65738,-0.84140301
193.74121,-284.50702,-0.84410906
193.94141000000002,-285.12332000000004,-0.84615052
194.1416,-286.0574,-0.84959269
194.3418,-286.75742,-0.85242391
194.54199,-287.50302,-0.85402131
194.74219,-288.37781,-0.85681975
194.94238,-289.13861,-0.85950792
195.14258,-289.8522,-0.86218417
195.34277,-290.74561,-0.86592138
195.54297,-291.43481,-0.86759031
195.74316000000002,-292.25009,-0.8702754999999999
195.94336,-293.078,-0.87366402
196.14355,-293.77648999999997,-0.87626874
196.34375,-294.59055,-0.87864995
196.54395,-295.40308,-0.88223815
196.74414,-296.11548,-0.88470876
196.94433999999998,-296.97033999999996,-0.88710189
197.14453,-297.70493,-0.89017451
197.34473,-298.43182,-0.89288056
197.54492,-299.31039,-0.89606345
197.74512,-300.02828999999997,-0.89883804
197.94531,-300.83272999999997,-0.90127885
198.14551,-301.67422,-0.90464652
198.3457,-302.36638999999997,-0.90673864
198.5459,-303.16406,-0.91029406
198.74608999999998,-304.02802,-0.9131074
198.94629,-304.68436,-0.9159714
199.14648,-305.57925,-0.91945529
199.34668,-306.30084,-0.92244744
199.54688000000002,-307.09976,-0.92518926
199.74707,-307.92041,-0.92872083
199.94727,-308.61548,-0.93097389
200.14746,-309.42852999999997,-0.93356073
200.34766000000002,-310.26122999999995,-0.9376049000000001
200.54785,-310.91998,-0.94041526
200.74805,-311.79547,-0.9440273000000001
200.94824,-312.55273,-0.94706118
201.14844,-313.28799,-0.94978213
201.34863,-314.1524,-0.95319748
201.54883,-314.87032999999997,-0.95600486
201.74902,-315.67532,-0.95929205
201.94922,-316.50485,-0.96349418
202.14941000000002,-317.18539,-0.96640587
202.34961,-318.03958,-0.96939206
202.5498,-318.82047,-0.97301304
202.75,-319.51501,-0.97616911
202.9502,-320.42932,-0.9791851
203.15039,-321.13022,-0.98360181
203.35058999999998,-321.78119,-0.98686218
203.55078,-322.66135,-0.99051893
203.75098,-323.38147000000004,-0.99366307
203.95117,-324.17963,-0.99751055
204.15137,-325.03482,-1.0005236
204.35156,-325.70642000000004,-1.0041475
204.55176,-326.5881,-1.0087131999999999
204.75195,-327.32587,-1.0116696
204.95215,-328.13324,-1.0159224
205.15233999999998,-328.94656000000003,-1.0193169
205.35254,-329.6792,-1.0229021
205.55273,-330.47699,-1.0273427
205.75293,-331.33517,-1.0308981
205.95313000000002,-331.9711,-1.0349929
206.15332,-332.87244,-1.0389507
206.35352,-333.62289,-1.043418
206.55371,-334.31338999999997,-1.0472834
206.75391000000002,-335.16141,-1.0514796
206.9541,-335.91379,-1.0562956000000001
207.1543,-336.68344,-1.0598838
207.35449,-337.55502,-1.0646731000000003
207.55469,-338.23607999999996,-1.0696769
207.75488,-339.08078,-1.0729253
207.95508,-339.86562999999995,-1.0783762
208.15527,-340.57516,-1.0828643999999998
208.35547,-341.44501,-1.0876089
208.55566000000002,-342.16895,-1.0928631000000002
208.75586,-342.95181,-1.0973603
208.95605,-343.80469,-1.1030853
209.15625,-344.52982000000003,-1.1072427
209.35645,-345.3006,-1.1139601000000001
209.55664,-346.16595,-1.1184007
209.75683999999998,-346.80597,-1.1238575000000002
209.95702999999997,-347.61966,-1.1299253
210.15722999999997,-348.30881,-1.1354148000000002
210.35742000000002,-349.08972,-1.1420012
210.55762000000001,-349.94097999999997,-1.1477202
210.75781,-350.61813,-1.1543185
210.95801,-351.45755,-1.1614919
211.1582,-352.25104,-1.167807
211.3584,-352.94122000000004,-1.1748493
211.55858999999998,-353.79327,-1.1830389
211.75879,-354.60152999999997,-1.1908621000000001
211.95897999999997,-355.28986000000003,-1.1998415
212.15918,-356.20333999999997,-1.2083471000000001
212.35938,-356.84201,-1.2191771999999998
212.55957,-357.66927999999996,-1.2303680000000001
212.75977000000003,-358.38452,-1.2426257
212.95996,-359.06976000000003,-1.2579411
213.16016000000002,-359.71994,-1.2778789
213.36035,-359.58875,-1.3135701000000002
213.56055,-2.0651387999999997,-5.0725846
