time [s],Force [kN],Transducer [mm]
42.797852,-53.325356000000006,-0.13396218
42.998047,-54.11822900000001,-0.135988
43.198242,-54.940109,-0.13726726
43.398438,-55.736938,-0.13871863
43.598633,-56.46804,-0.13948828
43.798828,-57.293960999999996,-0.14113188
43.999023,-58.08931,-0.14308169
44.199219,-58.848572,-0.14442205
44.399414,-59.581244999999996,-0.14584139
44.599609,-60.421665000000004,-0.14736652
44.799805,-61.10613299999999,-0.14846846
45.0,-61.842583,-0.14952794
45.200195,-62.67404200000001,-0.15098304
45.400391,-63.525707,-0.15265793
45.600586,-64.213387,-0.15383288
45.800781,-65.100342,-0.15539378
46.000977,-65.940826,-0.1565598
46.201172,-66.66902900000001,-0.15808716
46.401367,-67.422813,-0.15881285
46.601563,-68.245888,-0.16086549
46.801758,-69.002548,-0.16221777
47.001953,-69.758255,-0.16286373
47.202148,-70.565857,-0.16419739
47.402344,-71.39138,-0.16572922
47.602539,-72.115173,-0.16766489
47.802734,-72.90593,-0.16839802
48.00293,-73.708015,-0.17020106
48.203125,-74.459236,-0.17133355
48.40332,-75.192635,-0.17264709
48.603516,-75.988228,-0.17348602
48.803711,-76.722252,-0.17507821
49.003906,-77.58731800000001,-0.17643198
49.204102,-78.279053,-0.17798394
49.404297,-79.120636,-0.17864481
49.604492,-79.875671,-0.17992779999999997
49.804688,-80.650848,-0.18132702
50.004883,-81.485771,-0.18293336
50.205078,-82.241646,-0.18416867
50.405273,-82.960342,-0.18524975
50.605469,-83.76969100000001,-0.18600896
50.805664,-84.678169,-0.18810481
51.005859,-85.444695,-0.18907487
51.206055,-86.092773,-0.1899235
51.40625,-86.93959,-0.19181445
51.606445,-87.690697,-0.19220188
51.806641,-88.465187,-0.19380823
52.006836,-89.268539,-0.1948528
52.207031,-90.05513,-0.19661859
52.407227,-90.776833,-0.19727647
52.607422,-91.514099,-0.1987122
52.80761700000001,-92.380669,-0.20015538
53.007813,-93.086555,-0.20080507
53.20800799999999,-93.91082,-0.2016522
53.408203,-94.711372,-0.20326003
53.608398,-95.514725,-0.20486265
53.80859399999999,-96.27475,-0.20634234
54.008789,-97.197998,-0.20701885
54.208983999999994,-97.948471,-0.20813495
54.409180000000006,-98.687431,-0.20971596
54.609375,-99.341667,-0.21058694
54.809569999999994,-100.1374,-0.21161735
55.009766000000006,-100.9367,-0.21288246
55.209961,-101.76786,-0.2139248
55.41015600000001,-102.55672,-0.21566823
55.610352,-103.26302,-0.21636784
55.810547,-104.01794,-0.21804869
56.01074200000001,-104.82836999999999,-0.21884069
56.210938,-105.62402,-0.22023544
56.41113299999999,-106.38358999999998,-0.22108629
56.611328,-107.21757,-0.22247434
56.811523,-108.09076,-0.22340342
57.01171899999999,-108.8102,-0.22451729
57.211914,-109.5823,-0.22575632
57.412108999999994,-110.32303999999999,-0.22680908
57.612305000000006,-111.14776,-0.22762641
57.8125,-111.92086,-0.22862107
58.012694999999994,-112.6734,-0.23006648
58.212891000000006,-113.50268,-0.23100302
58.413086,-114.2002,-0.23248047
58.61328100000001,-114.94596000000001,-0.23382753
58.813477,-115.84267,-0.23420379
59.013672,-116.5583,-0.23527220000000001
59.21386700000001,-117.31047,-0.23660213
59.414063,-118.11296000000002,-0.23755878
59.61425799999999,-118.91261000000002,-0.23860484
59.814453,-119.71893999999999,-0.2398774
60.014648,-120.50766999999999,-0.24128482
60.21484399999999,-121.3588,-0.24201721
60.415039,-122.03582,-0.24326816
60.615233999999994,-122.79583000000001,-0.24385452
60.815430000000006,-123.61836000000001,-0.24530292
61.015625,-124.4146,-0.24620369
61.215819999999994,-125.14185,-0.24705976
61.416016000000006,-125.96175,-0.24869218
61.616211,-126.75568,-0.24925992
61.81640600000001,-127.53006,-0.25019497
62.016602,-128.30008,-0.25137141
62.216797,-129.06398000000002,-0.25195256
62.41699200000001,-129.79317,-0.25323182
62.617188,-130.56013000000002,-0.25416239999999996
62.81738299999999,-131.39494,-0.25536343
63.017578,-132.1451,-0.2563335
63.217773,-132.9252,-0.25726557
63.41796899999999,-133.70462,-0.25797039
63.618164,-134.52688999999998,-0.25923625
63.818358999999994,-135.30176,-0.26082173
64.018555,-136.05542,-0.26126504
64.21875,-136.89494,-0.26261285
64.418945,-137.69376,-0.26323423
64.619141,-138.4024,-0.26486665
64.81933599999999,-139.25037,-0.26517659
65.019531,-140.04265,-0.26643053
65.219727,-140.79453,-0.26758388
65.419922,-141.56693,-0.26836097
65.62011700000001,-142.36819,-0.26978403
65.820313,-143.11902,-0.27064905
66.02050799999999,-143.86299,-0.27134046
66.220703,-144.7027,-0.27253553
66.420898,-145.47683999999998,-0.27364343
66.621094,-146.1965,-0.27443394
66.82128900000001,-147.01598,-0.27495772
67.021484,-147.83131,-0.2759926
67.22168,-148.6087,-0.27720705
67.421875,-149.37044,-0.2782777
67.62207,-150.2132,-0.27936772
67.822266,-150.99521000000001,-0.2801396
68.02246099999999,-151.6967,-0.28103068
68.222656,-152.53241,-0.28223917
68.422852,-153.30466,-0.28318167
68.623047,-154.01979,-0.28393641
68.82324200000001,-154.81389,-0.28461963
69.023438,-155.63078000000002,-0.28602108
69.22363299999999,-156.3878,-0.28659478
69.423828,-157.15714,-0.2877824
69.624023,-157.97617,-0.28896034
69.824219,-158.73335,-0.28988719
70.02441400000001,-159.48203,-0.29021576
70.224609,-160.34508,-0.29149801
70.424805,-161.13005,-0.29253811
70.625,-161.89265,-0.29309094
70.825195,-162.67858999999999,-0.29443577
71.025391,-163.46973,-0.2953127
71.22558599999999,-164.2204,-0.29631257
71.425781,-164.95055,-0.29715747
71.625977,-165.78641000000002,-0.29779971
71.826172,-166.55878,-0.29882044
72.02636700000001,-167.30443,-0.29938966
72.226563,-168.10216,-0.30088946
72.42675799999999,-168.89108000000002,-0.3019847
72.626953,-169.65315,-0.30269697
72.827148,-170.47249,-0.30359924
73.027344,-171.23799,-0.30442327
73.22753900000001,-172.06802,-0.30569434
73.427734,-172.75375,-0.30659363
73.62793,-173.55817,-0.30705109
73.828125,-174.37291000000002,-0.30857249999999997
74.02832,-175.09105,-0.30933693
74.228516,-175.88817,-0.30991063
74.42871099999999,-176.72249,-0.31058565
74.628906,-177.47845,-0.31187609
74.829102,-178.22826,-0.31284243
75.029297,-179.07993000000002,-0.31351298
75.22949200000001,-179.85429,-0.3146328
75.429688,-180.58299,-0.31539872
75.62988299999999,-181.37673999999998,-0.31618476
75.830078,-182.2034,-0.31753555
76.030273,-182.91618,-0.31743646
76.230469,-183.74956,-0.31907931
76.43066400000001,-184.4938,-0.319805
76.630859,-185.27629,-0.32091364
76.831055,-186.047,-0.322254
77.03125,-186.8252,-0.32301769
77.231445,-187.6425,-0.32352731
77.431641,-188.38779,-0.32486767
77.63183599999999,-189.20651,-0.32552332
77.832031,-190.01109,-0.32639727
78.032227,-190.76102,-0.32687411
78.232422,-191.53909,-0.32815784
78.43261700000001,-192.35204,-0.32925233
78.632813,-193.12718,-0.33028796
78.83300799999999,-193.89193999999998,-0.33116192
79.033203,-194.66683999999998,-0.33167675
79.233398,-195.48032,-0.33287928
79.433594,-196.20938,-0.33340678
79.63378900000001,-196.99113,-0.33446997
79.833984,-197.79581000000002,-0.33608451
80.03418,-198.54643000000002,-0.3362976
80.234375,-199.29873999999998,-0.33693612
80.43457,-200.11052,-0.33828244
80.634766,-200.88306,-0.33858716
80.83496099999999,-201.59373,-0.33989251
81.035156,-202.38008,-0.3403753
81.235352,-203.27171,-0.34195557
81.435547,-204.01123,-0.34238994
81.63574200000001,-204.81851,-0.34326091
81.835938,-205.63687,-0.34427270000000004
82.03613299999999,-206.39362,-0.34503192
82.236328,-207.18504,-0.34608766
82.436523,-207.9528,-0.34704134
82.636719,-208.75002,-0.34802854
82.83691400000001,-209.48628,-0.34862309999999996
83.037109,-210.24515,-0.34973472
83.237305,-211.07716000000002,-0.35017803
83.4375,-211.79984,-0.35134554
83.637695,-212.59517999999997,-0.35151243
83.837891,-213.38847,-0.35293773
84.03808599999999,-214.17102000000003,-0.35374463
84.238281,-214.9397,-0.35468638
84.438477,-215.74752999999998,-0.35579056
84.638672,-216.56491,-0.35653859
84.83886700000001,-217.31707999999998,-0.35716444
85.039063,-218.07852000000003,-0.35813898
85.23925799999999,-218.90572000000003,-0.35899729
85.439453,-219.66011,-0.35963207
85.639648,-220.37636,-0.36077425
85.839844,-221.21725,-0.36117211
86.04003900000001,-221.99712999999997,-0.36199987
86.240234,-222.73698,-0.36329627
86.44043,-223.5448,-0.36441758
86.640625,-224.3546,-0.36494285
86.84082,-225.12212000000002,-0.36611706
87.041016,-225.88586,-0.36717355
87.24121099999999,-226.70781000000002,-0.36713332
87.441406,-227.44988999999998,-0.36857203
87.641602,-228.24802000000003,-0.36917627
87.841797,-229.01646000000002,-0.37013963
88.04199200000001,-229.7963,-0.37051290000000003
88.242188,-230.54617000000002,-0.37165806
88.44238299999999,-231.34326000000001,-0.37321448
88.642578,-232.14992,-0.37371218
88.842773,-232.91876000000002,-0.37457272
89.042969,-233.67792000000003,-0.37526712
89.24316400000001,-234.49095,-0.37649646
89.443359,-235.26892,-0.37664026
89.643555,-236.05276,-0.37756935
89.84375,-236.85608,-0.37879348
90.043945,-237.63951,-0.37931949
90.244141,-238.39248999999998,-0.38073733
90.44433599999999,-239.1683,-0.38133934
90.644531,-239.97406,-0.38221404
90.844727,-240.70869,-0.38278922
91.044922,-241.47186000000002,-0.38368329
91.24511700000001,-242.32155,-0.38445741
91.445313,-243.06499,-0.38560852
91.64550799999999,-243.8053,-0.3864415
91.845703,-244.56557999999998,-0.38745552
92.045898,-245.38499,-0.38767457
92.246094,-246.15866,-0.3887929
92.44628900000001,-246.8537,-0.38926527
92.646484,-247.71591,-0.39093494
92.84668,-248.49625,-0.39129332
93.046875,-249.30572999999998,-0.39208457
93.24707,-250.12357000000003,-0.3929548
93.447266,-250.89132999999998,-0.39360225
93.64746099999999,-251.66769,-0.39502904
93.847656,-252.46947000000003,-0.39534643
94.047852,-253.26058999999998,-0.39642304
94.248047,-253.96282999999997,-0.3971301
94.44824200000001,-254.71342,-0.39806217
94.648438,-255.52492999999998,-0.39886832
94.84863299999999,-256.3248,-0.39934963
95.048828,-257.01342999999997,-0.40108114
95.249023,-257.83209,-0.40150136
95.449219,-258.63037,-0.4019253
95.64941400000001,-259.36838,-0.40319859999999996
95.849609,-260.25739,-0.40413961
96.049805,-261.06995,-0.40460154
96.25,-261.81777999999997,-0.40604547
96.450195,-262.60507,-0.40673390000000004
96.650391,-263.4505,-0.40749013
96.85058599999999,-264.19144,-0.40827468
97.050781,-264.95529,-0.40953234
97.250977,-265.73138,-0.41023940000000003
97.451172,-266.51389,-0.41121617
97.65136700000001,-267.21396,-0.41135401
97.851563,-268.0195,-0.41185245
98.05175799999999,-268.76583999999997,-0.41316971
98.251953,-269.53403,-0.41407868
98.452148,-270.30234,-0.41468963
98.652344,-271.15244,-0.41578263
98.85253900000001,-271.88864,-0.41663647
99.052734,-272.65747000000005,-0.41727275
99.25293,-273.47997999999995,-0.41880459
99.453125,-274.24698,-0.41859671
99.65332,-275.01027999999997,-0.41988492
99.853516,-275.81967000000003,-0.42074844
100.05371,-276.62172999999996,-0.42137951
100.25391,-277.39496,-0.42243972
100.4541,-278.17615,-0.42333230000000005
100.6543,-279.0148,-0.42385086
100.85449,-279.80579,-0.42507574
101.05469000000001,-280.57578,-0.42569637
101.25488,-281.34277000000003,-0.42703673
101.45508000000001,-282.12299,-0.42751059
101.65527,-282.90811,-0.42821169
101.85547,-283.63522,-0.42953789
102.05566,-284.46097000000003,-0.43004826
102.25586,-285.26001,-0.43121427
102.45605,-285.99802,-0.43134838
102.65625,-286.80773999999997,-0.43238997
102.85645,-287.60205,-0.43331087
103.05664,-288.34637000000004,-0.43377727
103.25684,-289.1228,-0.43485686
103.45703,-289.92783,-0.43577328
103.65723,-290.70578,-0.43599829
103.85741999999999,-291.44571,-0.43661222
104.05762,-292.31335,-0.43853447
104.25780999999999,-293.06796,-0.43868646
104.45801,-293.77914,-0.43996349
104.6582,-294.60703,-0.44091865
104.8584,-295.39178,-0.44159517
105.05859,-296.13989,-0.44196621
105.25878999999999,-296.93753,-0.44340044
105.45898000000001,-297.73822,-0.44437125
105.65918,-298.5217,-0.4449755
105.85938,-299.24054,-0.44536814
106.05957,-300.05511,-0.44604316
106.25976999999999,-300.8689,-0.44720322
106.45996000000001,-301.608,-0.44788867
106.66016,-302.43604,-0.44896156
106.86035,-303.17795,-0.44965893
107.06055,-303.93622,-0.45084059
107.26073999999998,-304.75167999999996,-0.45152083
107.46094,-305.54904,-0.45231506
107.66113,-306.32825,-0.45327023
107.86133000000001,-307.06347999999997,-0.45401901
108.06152,-307.85336,-0.45494809999999997
108.26172,-308.66458,-0.45585929999999997
108.46191,-309.43253,-0.45606419
108.66211000000001,-310.24545,-0.4574351
108.8623,-310.98727,-0.45822188
109.0625,-311.74588,-0.45878962
109.2627,-312.53342000000004,-0.45987517
109.46288999999999,-313.31906000000004,-0.46093315
109.66309,-314.09647,-0.46144575
109.86328,-314.83124,-0.46204403
110.06348,-315.67007,-0.46289042
110.26366999999999,-316.44531,-0.46386644
110.46387,-317.21826,-0.46433881
110.66406,-317.9917,-0.46525374
110.86426000000002,-318.83673,-0.46606362
111.06445,-319.603,-0.46732351
111.26465,-320.36084,-0.46822354
111.46484,-321.1734,-0.46854466
111.66503999999999,-321.93573,-0.46948344
111.86523000000001,-322.71047999999996,-0.47045723
112.06543,-323.50491,-0.47125444
112.26563,-324.28128,-0.47239065
112.46582,-325.03979,-0.47256127
112.66601999999999,-325.81979,-0.47373474
112.86621000000001,-326.5914,-0.47393888
113.06641,-327.33948,-0.47522932
113.2666,-328.11217999999997,-0.47563389
113.4668,-328.96402,-0.4768759
113.66698999999998,-329.73694,-0.47773868
113.86719,-330.51575,-0.47855601
114.06738,-331.31815,-0.47947168
114.26758000000001,-332.06408999999996,-0.48048273
114.46777,-332.86397999999997,-0.48125908
114.66797,-333.60886,-0.48227683
114.86816,-334.44287,-0.48285201
115.06836000000001,-335.19768999999997,-0.48297048
115.26855,-335.95526,-0.48468933
115.46875,-336.76889,-0.48539117
115.66895,-337.56198,-0.48624203
115.86913999999999,-338.31476000000004,-0.48669353
116.06934,-339.13242,-0.48770085
116.26953,-339.90393,-0.48844367
116.46973,-340.68875,-0.48914477
116.66991999999999,-341.46365,-0.49041212
116.87012,-342.26077000000004,-0.49102455
117.07031,-343.03076,-0.49170479
117.27051000000002,-343.75629,-0.49256086
117.4707,-344.57779,-0.49373209
117.6709,-345.37421,-0.49423426
117.87109,-346.11475,-0.49495921
118.07128999999999,-346.89337,-0.49603358
118.27148000000001,-347.70416,-0.49714595
118.47168,-348.46622,-0.49743578
118.67188,-349.22656,-0.49871057
118.87207,-350.02227999999997,-0.49884170000000005
119.07226999999999,-350.84192,-0.49959049
119.27246000000001,-351.58466,-0.50073493
119.47266,-352.36295,-0.50169003
119.67285,-353.17731000000003,-0.50238818
119.87305,-353.95758,-0.50290823
120.07323999999998,-354.71317,-0.50470531
120.27344,-355.52457000000004,-0.50455701
120.47363,-356.3035,-0.50537735
120.67383000000001,-357.05865,-0.50677431
120.87402,-357.86545,-0.50742853
121.07422,-358.61426,-0.50829798
121.27441,-359.37234,-0.50870627
121.47461000000001,-360.16846,-0.50985885
121.6748,-360.98438,-0.51037818
121.875,-361.7529,-0.51064193
122.0752,-362.51501,-0.51168728
122.27538999999999,-363.33707000000004,-0.51289129
122.47559,-364.08218,-0.51379055
122.67578,-364.85559,-0.51475096
122.87598,-365.64718999999997,-0.51509887
123.07616999999999,-366.44202,-0.51588786
123.27637,-367.1709,-0.51693845
123.47656,-367.96841,-0.51759928
123.67676000000002,-368.80255,-0.51855516
123.87695,-369.56329,-0.51961839
124.07715,-370.33627,-0.52062345
124.27734,-371.13092,-0.52080381
124.47753999999999,-371.9151,-0.52208531
124.67773000000001,-372.65955,-0.52276182
124.87793,-373.46545,-0.52363646
125.07813,-374.24469,-0.52449775
125.27832,-374.97342000000003,-0.52505505
125.47851999999999,-375.77179,-0.52607429
125.67871000000001,-376.57056,-0.52668005
125.87891,-377.32364,-0.52789819
126.0791,-378.13025,-0.52885783
126.2793,-378.91086,-0.52915883
126.47948999999998,-379.74652000000003,-0.53000522
126.67969,-380.47037,-0.53144765
126.87988,-381.24792,-0.53193343
127.08008000000001,-382.02176000000003,-0.53237009
127.28027,-382.79169,-0.53288341
127.48047,-383.55865,-0.53407401
127.68066,-384.36652000000004,-0.53502989
127.88086000000001,-385.15445,-0.53540838
128.08105,-385.89731,-0.53714216
128.28125,-386.74002,-0.5375005
128.48145,-387.54958999999997,-0.53811443
128.68164,-388.29016,-0.53931105
128.88183999999998,-389.10666000000003,-0.53985941
129.08203,-389.87546000000003,-0.54045469
129.28223,-390.58841,-0.54129511
129.48242,-391.40436,-0.54297149
129.68262,-392.17441,-0.54300654
129.88281,-392.9743,-0.54358691
130.08301,-393.724,-0.54518354
130.2832,-394.50876,-0.54540038
130.4834,-395.32101,-0.54658949
130.68358999999998,-396.07578,-0.54716539
130.88379,-396.86884,-0.54803121
131.08398,-397.68484,-0.54897219
131.28418,-398.49969,-0.54974705
131.48438000000002,-399.1994,-0.55100548
131.68457,-400.0087,-0.55115449
131.88477,-400.78375,-0.55235696
132.08496,-401.5202,-0.55288374
132.28516000000002,-402.36362,-0.55337548
132.48535,-403.1412,-0.55484772
132.68555,-403.86893,-0.55565536
132.88574,-404.664,-0.55603385
133.08594,-405.46866,-0.55711043
133.28613,-406.23221,-0.55771917
133.48633,-407.00406,-0.55819821
133.68652,-407.83272999999997,-0.55929571
133.88672,-408.62775,-0.56030977
134.08691000000002,-409.34311,-0.56092072
134.28711,-410.14763999999997,-0.56216192
134.4873,-410.95023,-0.56225061
134.6875,-411.68475,-0.56342113
134.8877,-412.48495,-0.5645416999999999
135.08789,-413.24362,-0.56518018
135.28808999999998,-414.05563,-0.56620765
135.48828,-414.79593,-0.56675148
135.68848,-415.59204,-0.56770742
135.88867,-416.42624,-0.5688711999999999
136.08887,-417.17416000000003,-0.56872594
136.28906,-417.94751,-0.57019365
136.48926,-418.77066,-0.57102889
136.68945,-419.50635,-0.57155263
136.88965,-420.27700999999996,-0.57224035
137.08983999999998,-421.07755,-0.57343245
137.29004,-421.85797,-0.57408512
137.49023,-422.59982,-0.57486594
137.69043,-423.43552,-0.5760923000000001
137.89063000000002,-424.20123,-0.57710558
138.09082,-424.94665999999995,-0.57722998
138.29102,-425.73911,-0.57824999
138.49121,-426.56296,-0.57957542
138.69141000000002,-427.29752,-0.57947487
138.8916,-428.05115,-0.58073473
139.0918,-428.88022,-0.58127272
139.29199,-429.67703,-0.58251172
139.49219,-430.44086,-0.58371127
139.69238,-431.20599000000004,-0.58416498
139.89258,-432.02520999999996,-0.58508885
140.09277,-432.76901,-0.58623254
140.29297,-433.54828,-0.58674961
140.49316000000002,-434.34015,-0.5872525
140.69336,-435.10263,-0.58819652
140.89355,-435.87212999999997,-0.58953691
141.09375,-436.66115999999994,-0.58963895
141.29395,-437.44214000000005,-0.59052706
141.49414,-438.21660999999995,-0.59069622
141.69433999999998,-438.97757,-0.59227496
141.89453,-439.80215,-0.59305203
142.09473,-440.59128,-0.5941241999999999
142.29492,-441.38022,-0.59491098
142.49512,-442.15244,-0.59568286
142.69531,-442.89615,-0.59623492
142.89551,-443.66718,-0.59678704
143.0957,-444.48760999999996,-0.5982845999999999
143.2959,-445.25067,-0.59873909
143.49608999999998,-446.01505,-0.59990734
143.69629,-446.7677,-0.60081112
143.89648,-447.60452000000004,-0.60131478
144.09668,-448.35715,-0.60181093
144.29688000000002,-449.17760999999996,-0.60288978
144.49707,-449.96643,-0.60336661
144.69727,-450.75681,-0.6048404000000001
144.89746,-451.49080999999995,-0.60505199
145.09766000000002,-452.27657999999997,-0.60633647
145.29785,-453.09418,-0.60694069
145.49805,-453.8114,-0.6076448
145.69824,-454.62942999999996,-0.60863048
145.89844,-455.4223,-0.61005056
146.09863,-456.17578,-0.61041939
146.29883,-456.95437999999996,-0.61090064
146.49902,-457.73925999999994,-0.61221123
146.69922,-458.56073,-0.61267614
146.89941000000002,-459.33862,-0.61383617
147.09961,-460.10559000000006,-0.61388016
147.2998,-460.91843,-0.61512738
147.5,-461.64514,-0.61579871
147.7002,-462.43497,-0.61675084
147.90039,-463.27017,-0.61806369
148.10058999999998,-463.99512000000004,-0.61899871
148.30078,-464.78644,-0.61953735
148.50098,-465.56964000000005,-0.61968416
148.70117,-466.37973,-0.62144995
148.90137,-467.16141,-0.62210488
149.10156,-467.91540999999995,-0.62293261
149.30176,-468.74054,-0.62341022
149.50195,-469.47867,-0.62455761
149.70215,-470.22185999999994,-0.62491226
149.90233999999998,-471.03945999999996,-0.62616539
150.10254,-471.78607,-0.62706023
150.30273,-472.58275999999995,-0.62783062
150.50293,-473.35357999999997,-0.62865686
150.70313000000002,-474.15039,-0.62908304
150.90332,-474.92742999999996,-0.63028634
151.10352,-475.71990999999997,-0.63087493
151.30371,-476.55609000000004,-0.63157231
151.50391000000002,-477.27725,-0.63265038
151.7041,-478.02286,-0.63348341
151.9043,-478.85272000000003,-0.63451457
152.10449,-479.61819,-0.63512397
152.30469,-480.38724,-0.63552707
152.50488,-481.16312,-0.63640547
152.70508,-481.9632,-0.63756555
152.90527,-482.74591,-0.63795972
153.10547,-483.54697000000004,-0.63933581
153.30566000000002,-484.3432,-0.63973367
153.50586,-485.14099000000004,-0.64063966
153.70605,-485.87357000000003,-0.64152253
153.90625,-486.6557,-0.64182508
154.10645,-487.4664,-0.6433748
154.30664,-488.23575,-0.64434779
154.50683999999998,-488.97641,-0.64495575
154.70703,-489.77932999999996,-0.64573884
154.90723,-490.54959,-0.64643323
155.10742,-491.34879000000006,-0.64705759
155.30762,-492.16959,-0.64783919
155.50781,-492.92922999999996,-0.64910877
155.70801,-493.7052,-0.64972866
155.9082,-494.4946,-0.65053773
156.1084,-495.27716,-0.65120232
156.30858999999998,-496.02410999999995,-0.65240562
156.50879,-496.78775,-0.6529994
156.70898,-497.59655999999995,-0.65398288
156.90918,-498.35562000000004,-0.65529871
157.10938000000002,-499.1496,-0.65562874
157.30957,-499.92392,-0.65676868
157.50977,-500.74237,-0.6574266
157.70996,-501.461,-0.658454
157.91016000000002,-502.25333,-0.65884739
158.11035,-503.09027000000003,-0.66019523
158.31055,-503.8439,-0.66054761
158.51074,-504.61868,-0.66156757
158.71094,-505.40417,-0.66223812
158.91113,-506.17014000000006,-0.66258162
159.11133,-506.95749000000006,-0.66346228
159.31152,-507.73459,-0.66431761
159.51172,-508.51889000000006,-0.66559243
159.71191000000002,-509.28018,-0.66580701
159.91211,-510.09534,-0.66726506
160.1123,-510.87985,-0.66806525
160.3125,-511.62145999999996,-0.66868514
160.5127,-512.4151,-0.67010969
160.71289,-513.22363,-0.66990328
160.91308999999998,-513.95618,-0.67169517
161.11328,-514.73224,-0.67198944
161.31348,-515.52545,-0.67301166
161.51367,-516.32098,-0.67365539
161.71387,-517.0781900000001,-0.67462772
161.91406,-517.8729900000001,-0.6757021
162.11426,-518.70398,-0.67645836
162.31445,-519.44281,-0.67743063
162.51465,-520.20685,-0.67755878
162.71483999999998,-521.00049,-0.67838728
162.91504,-521.7653799999999,-0.67919421
163.11523,-522.5250900000001,-0.68057328
163.31543,-523.3118900000001,-0.68163502
163.51563000000002,-524.10242,-0.68198812
163.71582,-524.8648099999999,-0.68322122
163.91602,-525.64581,-0.68363994
164.11621,-526.44141,-0.684268
164.31641000000002,-527.2398099999999,-0.6849125
164.5166,-527.98633,-0.68590045
164.7168,-528.79987,-0.68706048
164.91699,-529.617,-0.68790466
165.11719,-530.3809200000001,-0.68818629
165.31738,-531.1347,-0.68969655
165.51758,-531.9257200000001,-0.69028366
165.71777,-532.66931,-0.6905085999999999
165.91797,-533.43182,-0.69181395
166.11816000000002,-534.2935200000001,-0.69309026
166.31836,-535.0342400000001,-0.69336224
166.51855,-535.80981,-0.69426668
166.71875,-536.5889900000001,-0.69570094
166.91895,-537.3630400000001,-0.69568825
167.11914,-538.1447099999999,-0.6965667
167.31933999999998,-538.92407,-0.69773942
167.51953,-539.72363,-0.69855601
167.71973,-540.4832200000001,-0.69908351
167.91992,-541.24512,-0.699947
168.12012,-542.07654,-0.70087242
168.32031,-542.85382,-0.70195198
168.52051,-543.63708,-0.7025249
168.7207,-544.42786,-0.7030673000000001
168.9209,-545.2155799999999,-0.70416927
169.12108999999998,-545.95911,-0.70531297
169.32129,-546.75171,-0.70632625
169.52148,-547.54858,-0.70687532
169.72168,-548.33075,-0.70758313
169.92188000000002,-549.05963,-0.70818216
170.12207,-549.87354,-0.70917082
170.32227,-550.65021,-0.71006715
170.52246,-551.41467,-0.71082562
170.72266000000002,-552.18799,-0.71173012
170.92285,-552.98633,-0.71265697
171.12305,-553.7611099999999,-0.71355474
171.32324,-554.54547,-0.71433932
171.52344,-555.34845,-0.71445179
171.72363,-556.14868,-0.71631521
171.92383,-556.89258,-0.71705353
172.12402,-557.68646,-0.71724582
172.32422,-558.45398,-0.71869564
172.52441000000002,-559.21387,-0.71923733
172.72461,-560.00739,-0.72027373
