time [s],Force [kN],Transducer [mm]
109.45801000000002,-111.88188999999998,-0.38177073
109.6582,-112.63515,-0.38408339
109.8584,-113.40798999999998,-0.38599968
110.05859,-114.18538999999998,-0.38741529
110.25878999999999,-115.00347,-0.38965642
110.45898000000001,-115.73053,-0.39117634
110.65918,-116.59643,-0.39319098
110.85938,-117.37617,-0.39483011
111.05957,-118.1596,-0.39698482
111.25976999999999,-118.91176999999999,-0.39882362
111.45996000000001,-119.74623999999999,-0.40081739
111.66016,-120.49956999999999,-0.40301979
111.86035,-121.27871999999999,-0.40526092
112.06055,-122.03191000000001,-0.40669739
112.26073999999998,-122.86441,-0.40827990000000003
112.46094,-123.61025,-0.41042566
112.66113,-124.40308999999999,-0.41302145
112.86133000000001,-125.17335,-0.41422546
113.06152,-125.98143999999999,-0.41624904
113.26172,-126.72503,-0.41795373
113.46191,-127.51356000000001,-0.42005479
113.66211000000001,-128.30843000000002,-0.42222142
113.8623,-129.08896000000001,-0.42376816
114.0625,-129.86633,-0.42569935
114.2627,-130.664,-0.42716265
114.46288999999999,-131.41566,-0.42982697
114.66309,-132.20363,-0.43170452
114.86328,-133.0032,-0.43349862
115.06348,-133.77444,-0.43550730000000004
115.26366999999999,-134.55283,-0.43752789
115.46387,-135.34259,-0.43901503
115.66406,-136.13277,-0.44101477
115.86426000000002,-136.86388,-0.44329464
116.06445,-137.6908,-0.44398606
116.26465,-138.43451000000002,-0.44707358
116.46484,-139.24948,-0.44821799
116.66503999999999,-139.95013,-0.4512459
116.86523000000001,-140.80461,-0.4522710999999999
117.06543,-141.55664,-0.45430362
117.26563,-142.35373,-0.4565686
117.46582,-143.12955,-0.45831203
117.66601999999999,-143.92647,-0.46011508
117.86621000000001,-144.6772,-0.46141446
118.06641,-145.43912,-0.46426058
118.2666,-146.25101999999998,-0.46563148
118.4668,-147.02608,-0.46733320000000006
118.66698999999998,-147.79793,-0.46982169
118.86719,-148.59046999999998,-0.47123729999999997
119.06738,-149.37717,-0.47322214
119.26758000000001,-150.12479,-0.47505200000000003
119.46777,-150.93034,-0.47784448
119.66797,-151.72383,-0.4794090999999999
119.86816,-152.50607,-0.48182011
120.06836000000001,-153.26611,-0.48239529
120.26855,-154.07453999999998,-0.48391521
120.46875,-154.84688,-0.48707724
120.66895,-155.62038,-0.48870742
120.86913999999999,-156.38971999999998,-0.49100518
121.06934,-157.20757,-0.49228072
121.26953,-157.94304,-0.49439967
121.46973,-158.75066999999999,-0.49591959
121.66991999999999,-159.52736000000002,-0.49832761
121.87012,-160.32471999999999,-0.50026774
122.07031,-161.07018,-0.50204992
122.27051000000002,-161.88686,-0.50418973
122.4707,-162.6496,-0.50617456
122.6709,-163.4174,-0.50743818
122.87109,-164.1824,-0.50953925
123.07128999999999,-164.97646,-0.51082373
123.27148000000001,-165.68301,-0.51396191
123.47168,-166.48106,-0.51468909
123.67188,-167.28433,-0.51648617
123.87207,-168.07269,-0.51888227
124.07226999999999,-168.82394,-0.52088499
124.27246000000001,-169.64703,-0.5227387
124.47266,-170.42435,-0.52499771
124.67285,-171.21912,-0.52686334
124.87305,-171.96684,-0.52882731
125.07323999999998,-172.79449,-0.53025484
125.27344,-173.52611000000002,-0.53247809
125.47363,-174.34187,-0.53429008
125.67383000000001,-175.11893999999998,-0.53626001
125.87402,-175.93576000000002,-0.53837001
126.07422,-176.62697,-0.54071844
126.27441,-177.48726000000002,-0.54139197
126.47461000000001,-178.25261,-0.54460168
126.6748,-179.04668999999998,-0.54584444
