Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.2332071000000002,-0.095031589,0.0036575198,-0.052862137999999996
-1.5996526000000002,-0.09540897599999999,0.003507159,-0.052935212999999995
-1.8086973000000002,-0.09564334199999999,0.0034649647,-0.052910797
-2.1480675,-0.095984101,0.0036748652000000003,-0.052978076
-2.4534278,-0.09616071,0.0035253114000000003,-0.05309286
-2.6801267,-0.096390665,0.0035815381,-0.053140558
-2.7599857000000005,-0.096469045,0.0035994675,-0.053166560999999994
-3.1607821,-0.09685772699999999,0.0035853865999999996,-0.05333133
-3.7171524,-0.09723413,0.0036269821999999996,-0.053557821
-3.9561615,-0.097557992,0.0035523167,-0.053674035
-4.059674299999999,-0.0975537,0.003637698,-0.053785674000000006
-3.9791186,-0.097527772,0.0036102092999999997,-0.053717352
-3.9891918,-0.09750899699999999,0.0035779315999999997,-0.053698517
-3.9705486000000003,-0.09744635199999999,0.0036109454999999997,-0.053713605
-3.8890800000000003,-0.09741300300000001,0.0035985265999999997,-0.053641021
-3.9473027999999997,-0.09751480800000001,0.0034824219,-0.053684518
-3.953265,-0.097461075,0.0035314835,-0.053708963
-3.9128196,-0.09742716,0.0035760836,-0.053618751
-3.9336290000000003,-0.097509593,0.003501894,-0.05369895
-3.9178674,-0.097459465,0.003524486,-0.053678431
-5.497260099999999,-0.0011925101,-1.3679302e-05,-0.00058093667
-7.4885917,-0.0026377141,-8.7794426e-05,-0.0016859844
-9.3905449,-0.0040227771,-0.00010111678,-0.0027196631
-11.574459,-0.0055643916,-0.00039909057999999996,-0.0038595051
-13.59409,-0.0068793893,-0.0007048391900000001,-0.0049007982
-15.463629000000001,-0.008023053399999999,-0.0011770261,-0.0058069676
-17.497293,-0.0091012418,-0.0017085929000000002,-0.0068126023
-19.473129,-0.010149539,-0.0023131703,-0.0078223571
-21.404373,-0.011002868,-0.0029691596999999997,-0.0087188557
-23.294504,-0.011951596,-0.0037206921000000003,-0.009637981700000001
-25.313416,-0.012868255,-0.0044785161,-0.01057405
-27.217663,-0.013655633,-0.0050848671,-0.011437744
-29.123659000000004,-0.014485478000000001,-0.0059616365,-0.012359925
-31.040928000000005,-0.015367687,-0.0066409726,-0.01335343
-32.934387,-0.016144842,-0.0074712713,-0.014171399
-35.109989,-0.016999273999999998,-0.008261362099999999,-0.015096581999999999
-36.958313000000004,-0.01775381,-0.0092048319,-0.015991427
-38.831905,-0.018652528999999998,-0.009883591899999999,-0.01675164
-40.784927,-0.019327819,-0.010777807,-0.017691001
-42.751907,-0.020152478999999997,-0.011633516000000002,-0.018608183
-44.753063,-0.020999819,-0.01226279,-0.019408271
-46.691429,-0.021752059,-0.013154046,-0.020250216
-48.55389,-0.022417277000000003,-0.013928551,-0.021118894
-50.608494,-0.023286641,-0.014757751000000001,-0.021956496000000002
-52.551517000000004,-0.023901641,-0.015453505,-0.022829726
-54.6078,-0.024785995,-0.01633569,-0.023758232999999997
-56.474987,-0.025547623999999998,-0.017228748999999998,-0.024495721
-58.459747,-0.02627483,-0.018001232,-0.025449372999999997
-60.35834499999999,-0.026910602999999998,-0.018829238,-0.026234962
-62.329067,-0.027724802000000003,-0.019503884,-0.026987985
-64.216476,-0.02847752,-0.020352693,-0.027835809
-66.182579,-0.029173732,-0.021047516000000002,-0.028708711
-68.131775,-0.029864281,-0.021950476,-0.029515363
-70.08049,-0.030606359,-0.022720683,-0.030333943999999998
-72.110558,-0.031344295,-0.02355022,-0.03119839
-74.017639,-0.032105833,-0.024364615,-0.031992335
-75.954895,-0.032875552999999995,-0.025095872999999998,-0.032801397
-77.807594,-0.033539474,-0.025935829,-0.033575766
-79.89316600000001,-0.034322366,-0.026725608999999997,-0.03445429
-81.711617,-0.034977064,-0.027447896,-0.03521375
-83.740913,-0.035668895,-0.028254342999999998,-0.036070447
-85.735703,-0.036501169,-0.029067751,-0.036949627
-87.59210999999999,-0.037112236,-0.029792443,-0.03766701
-89.65992,-0.037868007999999995,-0.030694857000000002,-0.038559269
-91.66011800000001,-0.038588732,-0.031407006,-0.039332576
