Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.0122862,-0.0027055852,0.035080239,0.045732412
-1.0441561,-0.0027197562,0.034976758,0.045629945
-1.0095463,-0.002679985,0.034937464,0.045663979
-0.96186996,-0.0026198216000000002,0.035001457,0.045718699999999994
-0.98536539,-0.0027097389,0.034908626,0.045674615
-1.0144879,-0.0027535110999999998,0.035056513,0.045747086
-1.0258834000000001,-0.002653446,0.034976617,0.045596249000000005
-1.0232534,-0.0026188567,0.034953777000000005,0.045616950999999996
-1.0178964,-0.0027038977,0.034967668,0.045684613
-0.9707678,-0.0026779175,0.034977488,0.04571921
-1.0222663,-0.0027018487,0.034977753,0.045710482000000004
-1.0347049000000001,-0.0027105324,0.034964762999999996,0.045605373
-1.0025017,-0.0026364885,0.034947265,0.04571306
-0.93889982,-0.0026454516,0.03499518,0.045691557
-0.97638738,-0.0026451759000000004,0.034964856,0.045744397
-1.0069572,-0.0026761144,0.035105503999999996,0.045701217
-1.0426995000000001,-0.0027727969,0.034968171,0.045572127999999996
-1.004627,-0.0027201325,0.034961104,0.045675505
-0.98784637,-0.0026968308,0.035011627000000003,0.045670353
-0.96136332,-0.0026637502000000004,0.034946825,0.045708027000000005
-0.98223239,-0.0026119091,0.035013355,0.045692764000000004
-1.0380689,-0.0026938617,0.034959782,0.045617051
-1.0427442,-0.0026604608,0.034938667,0.045665458
-0.98398888,-0.0026450083,0.035113361,0.045676962
-2.2870247000000004,-0.00059036911,-0.00039908316,-0.00027613342
-4.196226599999999,-0.001049377,-0.0009026778300000001,-0.0012009739999999998
-5.8221164000000005,-0.0018975920999999998,-0.0010613822,-0.0017950982
-8.484156599999999,-0.0029497892,-0.0017705010999999999,-0.0028370096999999995
-10.318394,-0.0036907159,-0.0023233434,-0.0034808703
-12.31525,-0.0044690557,-0.0028484368,-0.0042713918
-14.309102,-0.0051842481,-0.0034879842,-0.0050939471
-16.309948000000002,-0.0058749169,-0.0040888325,-0.0058135949
-18.282583,-0.0066697857999999995,-0.0047214972,-0.0065387711
-20.276146,-0.0073663070999999995,-0.0053601675,-0.0073436387
-22.169579000000002,-0.0080634691,-0.0059516565,-0.0081971809
-24.047504,-0.008667241800000001,-0.0064883917,-0.0089188069
-25.947985,-0.009421587,-0.0071782987,-0.0097589493
-27.937437,-0.010098695999999999,-0.0078542251,-0.010494087
-29.891341999999998,-0.010677785,-0.0084403157,-0.011321135
-31.844671,-0.011306841000000002,-0.0092303501,-0.012142405
-33.757286,-0.011997871,-0.0098134698,-0.012975338999999999
-35.706776,-0.012712039,-0.010491381000000001,-0.013808135
-37.653389000000004,-0.013378073,-0.011262513,-0.014600988
-39.630257,-0.014083035,-0.011896806999999999,-0.015349284
-41.601345,-0.014803227,-0.012672861,-0.016172767
-43.514637,-0.015528057,-0.013301153000000001,-0.016959488
-45.428829,-0.016223047,-0.013934843999999998,-0.017802786
