Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.015909,-0.56795996,0.01135495,0.032863982
-1.0528861999999999,-0.56805325,0.011365281000000001,0.032796748
-1.0118802,-0.56796443,0.01137566,0.032911975
-1.0088979999999999,-0.56797862,0.011330431,0.032928713
-0.99946558,-0.56795806,0.011381085,0.032905474
-1.0081549,-0.56795001,0.011263272,0.032886975
-0.98629111,-0.56794322,0.011385273999999999,0.032948572
-1.0183361,-0.56793869,0.011376743,0.032840069
-1.0215882,-0.56794083,0.011381375,0.032863837
-1.028385,-0.56795979,0.011392398,0.032925553999999996
-1.03,-0.56793946,0.011376738999999999,0.032868657
-1.0294411,-0.56802958,0.011366258,0.032816045
-1.0381267,-0.56798989,0.011329803000000001,0.032919802000000005
-1.0033474,-0.56792015,0.011347841000000001,0.032836135
-1.0048207,-0.56792855,0.011372007,0.032889381
-1.0021366,-0.56787837,0.011387051,0.032919426
-1.0030382,-0.5679126999999999,0.011327206000000001,0.032939281
-1.0449959999999998,-0.56803811,0.011328723999999998,0.032934353
-1.0314863,-0.56796753,0.01132063,0.032970902
-1.0103918,-0.56793588,0.011310681999999999,0.032822955
-2.5873258,-0.0039188862,0.00098950323,-0.00019630301
-3.8463062999999993,-0.006947994200000001,0.0014818301,-0.00023968711
-6.6558589999999995,-0.01388514,0.0025983285,-0.00057370157
-8.5547876,-0.018155038000000002,0.0029710494,-0.0006236594599999999
-10.708752,-0.022627294,0.0030261725,-0.0008667710400000001
-12.766244,-0.026568115,0.0028374678999999996,-0.0012997383
-14.687676999999999,-0.029909492000000003,0.0023267772,-0.0017776364000000001
-16.60955,-0.032972037999999995,0.0019063344000000001,-0.0023875401999999997
-18.562891,-0.035962164,0.0012299484,-0.003132642
-20.503481,-0.038710177000000005,0.00037263893,-0.0039207190000000005
-22.458161999999998,-0.041307687999999995,-0.00054525491,-0.0048405714
-24.413267,-0.043793976,-0.0015302560999999998,-0.0058838665
-26.310829,-0.046133815999999994,-0.0025389744,-0.006926090500000001
-28.219628999999998,-0.048453927,-0.0036544814,-0.0081177549
-30.143622999999998,-0.050585449000000005,-0.004735007,-0.0094256699
-32.122322,-0.052819908,-0.0059113125,-0.010795553999999999
-34.034931,-0.054814040999999994,-0.007239342199999999,-0.01199834
-36.003601,-0.056936324,-0.008495451,-0.013443688999999998
-37.987415000000006,-0.058963835,-0.0098695243,-0.01497639
-39.919284999999995,-0.060953855999999994,-0.011095821,-0.016451029
-41.866039,-0.062850118,-0.012455081000000002,-0.017905123999999998
-43.843948,-0.064805031,-0.013869573999999999,-0.019529687
-45.791484999999994,-0.066685617,-0.015259972,-0.021087827000000003
-47.674927000000004,-0.068494916,-0.016600002,-0.022629311000000003
-49.66357,-0.07039284700000001,-0.018059287,-0.024247747000000004
-51.578213,-0.072162688,-0.01944259,-0.025935987
-53.539738,-0.073987186,-0.020831633000000002,-0.02743057
-55.514446,-0.075760722,-0.022374152999999997,-0.029156607
-57.420864,-0.077607393,-0.023800417999999997,-0.030653892000000002
-59.428622999999995,-0.07941836099999999,-0.025312696000000003,-0.032335546
-61.36349499999999,-0.081181288,-0.026771476000000002,-0.034098662
-63.294520999999996,-0.082965016,-0.028177509,-0.035691679
-65.231453,-0.084656358,-0.02964068,-0.037278846000000004
-67.176796,-0.086441398,-0.031151557000000003,-0.039007582
-69.136299,-0.088121891,-0.032586254,-0.040547594
-71.082024,-0.08984661099999999,-0.034105785,-0.042244129000000005
-73.078491,-0.091668069,-0.035558026,-0.043878797000000004
-75.013786,-0.093413651,-0.037023022999999995,-0.045541029000000004
-76.970261,-0.09515708699999999,-0.038573861,-0.047194707999999995
-78.286873,-0.09644424900000001,-0.039700132,-0.048421819000000005
-76.189926,-0.09514325900000001,-0.038488202,-0.047218561
-74.171066,-0.093816698,-0.037244413,-0.045837011
-72.14859,-0.09241521400000001,-0.035918921,-0.044423841
-70.16481800000001,-0.091057062,-0.034686800000000004,-0.043113664
-68.240013,-0.08961337800000001,-0.033395749,-0.041906993999999996
-66.276993,-0.088258862,-0.032121427,-0.040463004
-64.31304899999999,-0.086867511,-0.030784242000000003,-0.039059803
-62.366870999999996,-0.08540213099999999,-0.029585654,-0.03763229
-60.412079000000006,-0.08401554800000001,-0.02822441,-0.036246572000000005
-58.440982999999996,-0.082511365,-0.026868349,-0.034839816
-56.495036999999996,-0.081074715,-0.025580158,-0.033423465
-54.553535,-0.079600155,-0.024212293,-0.031944036
-52.581897999999995,-0.078092217,-0.022861585,-0.030462777000000003
-50.663779999999996,-0.07653397299999999,-0.021493982999999998,-0.028989034
-48.694393,-0.07497161599999999,-0.020159788,-0.027448295
-46.763664,-0.073428035,-0.018749204,-0.025934979
-44.786293,-0.07181143799999999,-0.017380143,-0.024466678999999998
-42.834896,-0.070159495,-0.015893078999999997,-0.022972858
-40.865395,-0.068473518,-0.014607123999999999,-0.021465104
-38.927624,-0.066834688,-0.013287591000000001,-0.020006271000000003
-36.973465000000004,-0.065049231,-0.011878818999999999,-0.018594334
-35.034233,-0.063210487,-0.010470732,-0.0172111
-33.083652,-0.061330497000000005,-0.009183459,-0.01571063
-31.150167,-0.05943495,-0.0078183943,-0.014347627
-29.205896000000003,-0.057478964,-0.0064781937,-0.012962343999999999
-27.237078000000004,-0.055361629,-0.0051706051000000005,-0.011584726000000002
-25.297941,-0.053267300000000004,-0.0040015089,-0.010344457
-23.320286,-0.050951421,-0.0027857451,-0.009158272299999999
-21.388048,-0.048640965999999994,-0.0016116975,-0.0079478528
-19.408516,-0.046144247,-0.0004895748599999999,-0.0068938108
-17.464405,-0.043476522000000004,0.00056725275,-0.005865606
-15.537723999999999,-0.040694773,0.0014976878,-0.0050576665
-13.575939000000002,-0.037529707,0.0022632247,-0.0041866177
-11.662218,-0.034192264,0.0028396156,-0.0035225914
-9.707824699999998,-0.030311644,0.0032370277,-0.0028492939
-7.787088900000001,-0.026017129,0.0032943012,-0.002329722
-5.8719163,-0.021356404,0.0030873762,-0.0020582369
-4.199369,-0.016536891,0.0025231494,-0.0018118328
-2.2982936,-0.010537623999999999,0.0014780918,-0.0014787851
-1.2844466,-0.006861865500000001,0.00038830562999999995,-0.001190434
-3.2871532,-0.012247503,0.0017258665,-0.0016272831
-5.119821099999999,-0.017119527,0.0025585871,-0.00182158
-7.7312765,-0.023181319,0.0029462194,-0.0022610670000000003
-9.788553199999999,-0.02733773,0.0028243223,-0.00295108
