Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.2287776000000001,0.21016636,-0.013669468,0.057142239000000004
-1.3538598999999998,0.21009147,-0.013820075,0.057125974
-1.4321542999999999,0.21000561,-0.013916428,0.057123880999999994
-2.2011046000000003,0.20953110000000003,-0.014477862,0.05671970900000001
-2.5133212000000005,0.20925611,-0.014849397,0.056521620999999994
-2.8584042000000003,0.20900366,-0.015207924,0.056368429000000005
-3.1439011000000003,0.20879832,-0.015337845,0.056228552
-3.4323818999999998,0.20849457,-0.015625199,0.056067365999999993
-3.776094,0.20813534,-0.015839277,0.055870842000000004
-4.127141,0.20792612,-0.016153032,0.055676017
-4.1017456,0.20785686,-0.016192032,0.055622455
-4.0672178,0.20792028,-0.016068606000000003,0.055605065
-4.0106812000000005,0.20799181,-0.016126102,0.055760662999999995
-3.9955133999999997,0.20796624,-0.01599885,0.055741797999999995
-3.9955992999999994,0.20795074,-0.016128833999999998,0.055698412999999995
-3.9631481,0.20794752,-0.016072934,0.055717718
-3.9693693999999997,0.20801312,-0.016050104,0.055707727
-3.975913,0.2079598,-0.01606234,0.055669355999999996
-3.9319861000000005,0.20798942,-0.016145041000000002,0.05573291
-3.9150939,0.20793241,-0.016078633999999998,0.055805992
-5.6255178,-0.0012489110000000001,-0.0011249203,-0.00084411353
-7.621078,-0.0027499944,-0.0023277607,-0.0018778145000000002
-9.6088867,-0.0040552914,-0.0033958879999999997,-0.0027278140000000003
-11.595238,-0.0054458529,-0.0046472549,-0.0037967265000000004
-13.597529000000002,-0.006905958100000001,-0.0060285535,-0.0051669031
-15.544934,-0.0082861185,-0.0075207278,-0.0065511689
-17.490676999999998,-0.0096401721,-0.008968737,-0.0079565793
-19.463396,-0.01098796,-0.010232678,-0.009344704399999999
-21.420855,-0.01222644,-0.011588393,-0.01078257
-23.369301,-0.013492256000000001,-0.012898743,-0.012138233
-25.337517000000002,-0.014637902,-0.014055143999999999,-0.013408013
-27.266886,-0.015743203,-0.015310336,-0.01462277
-29.196726,-0.016797535,-0.016322728,-0.015934497
-31.18178,-0.017940879,-0.017502571,-0.017100215
-33.061768,-0.018839434,-0.018547211,-0.018272936
-34.991264,-0.019883297,-0.019562667,-0.019377582
-36.93185,-0.020936817,-0.020677729,-0.020539171999999998
-38.879692,-0.021897688999999998,-0.021662062000000003,-0.021657243
-40.85051,-0.022904761000000003,-0.022559719,-0.022759348
-42.824417,-0.023774534,-0.023588987000000002,-0.02388002
-44.795383,-0.024720922000000003,-0.024466814,-0.02493649
-46.761066,-0.025681935,-0.025386492000000004,-0.02595111
-48.69376,-0.02651567,-0.026346513999999998,-0.026983596000000002
-50.661541,-0.02742736,-0.027227135,-0.027936302000000003
-52.583275,-0.028315857000000003,-0.028216993,-0.028896242000000003
-54.574371,-0.029131696000000002,-0.029033685,-0.029971123
-56.528236,-0.030023567,-0.02989733,-0.030923992
-58.481331000000004,-0.030870415,-0.030748656,-0.031899586
-60.392738,-0.031661332,-0.031509921,-0.032776617
-62.350552,-0.032433443,-0.032354414,-0.033681527
-64.258949,-0.033328846,-0.033285312000000004,-0.034651972
-66.24546099999999,-0.034122594,-0.033995427,-0.035514221
-68.21131899999999,-0.034879692000000004,-0.034880012,-0.036458842000000005
-70.124626,-0.035720407999999995,-0.035609975,-0.037296399
-72.035652,-0.036466911,-0.036460988,-0.038083902999999995
-73.950218,-0.037268586,-0.037247017,-0.038985319
-75.89119699999999,-0.038158052000000005,-0.038047135,-0.039814316
-77.851479,-0.038929842,-0.038730711,-0.040672585
-79.82159399999999,-0.039643958,-0.039538205,-0.041588567
-81.80043,-0.04036773,-0.040287055,-0.042467162
-83.745689,-0.041249536,-0.041067891,-0.043271675999999995
-85.700546,-0.041982934000000006,-0.041962847000000005,-0.044099099999999995
-87.648849,-0.042786635,-0.04258173,-0.044920228
-89.61234300000001,-0.043479002999999995,-0.043405652,-0.045787595
-91.511314,-0.044256962999999996,-0.044039369,-0.046583593
-93.505455,-0.04504906400000001,-0.044818468,-0.047407553
-95.47135899999999,-0.045815863,-0.045580156,-0.048199389
-97.42489599999999,-0.046625189000000004,-0.046267048,-0.049026337
-99.36868299999999,-0.047315605,-0.047108829000000005,-0.049831625
-101.23155,-0.048131175,-0.047781497,-0.050625328
-103.24805,-0.048843317000000004,-0.048504509,-0.05147469
-105.22033,-0.049615957,-0.049293502999999995,-0.052225966
-107.11112,-0.050317972999999995,-0.049996302,-0.052984674
-109.10347,-0.050998695,-0.05064635,-0.053777438
