Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
0.070801005,0.97301191,-0.045307785,0.23536038
0.071605667,0.97295767,-0.04094103,0.23537049999999998
0.083757564,0.97298408,-0.041554842,0.23530093
0.041922554,0.97306532,-0.038228173,0.23526460000000002
0.063020736,0.97303104,-0.04182161,0.2353096
0.096583739,0.97311652,-0.042430855,0.23538584
0.072376803,0.97314107,-0.041930091,0.23535049
0.06490387,0.9731129999999999,-0.041431647,0.23532656
0.043073669,0.97307462,-0.041297425,0.23526078
0.08682347800000001,0.97308916,-0.041036695,0.23530963
0.078067183,0.9731486999999999,-0.040158197,0.23532961
0.079847872,0.97315687,-0.040340189,0.23539412
0.082075596,0.97313797,-0.040682781,0.23534760000000002
0.060964375999999994,0.9730913,-0.040624686,0.23535089
0.047311187000000005,0.97318769,-0.04037175,0.2352432
0.06332621,0.97316241,-0.040389702,0.23530225
0.081971288,0.97320557,-0.040443581,0.23531675
0.08833408400000001,0.9732371,-0.040287122,0.23537752
0.09137950800000001,0.97320718,-0.040413037,0.23531817
0.066045672,0.97315538,-0.039848745,0.23536101
0.06768666200000001,0.97314823,-0.039886557,0.23528400000000002
0.067308545,0.97315586,-0.039797116,0.23527288
0.084780157,0.97316843,-0.039739136,0.23539944
0.09749829800000001,0.97322446,-0.041493874,0.23533800000000002
-0.57715738,0.97331166,-0.040923636,0.23531754
-6.4566379000000005,0.9732190999999999,-0.040526416,0.23535331
-5.4346175,0.97323418,-0.041139603,0.23531413
-4.446303400000001,0.97316605,-0.040428169,0.23535383
-3.7886089999999997,0.97320861,-0.041431356,0.23530468
-3.5783331,0.97316778,-0.043850549,0.23526718
-3.1523368,0.97320151,-0.045394678,0.23528987
-2.0170119,0.97315663,-0.039712418,0.23525055
-1.672389,0.97317141,-0.039707202000000004,0.23536958
-1.5432742,0.97317928,-0.040216092,0.23535734
-1.5086402,0.97321528,-0.039845679,0.23532641
-1.3924315,0.97321236,-0.039918397,0.23527814
-1.277715,0.9731949000000001,-0.039902031,0.23527187
-1.1348798,0.97321856,-0.039947167,0.23533303
-1.0981783999999999,0.97326863,-0.03988231,0.23534301
-1.1600945,0.97322714,-0.039840754,0.2353806
-1.1353735,0.97324377,-0.039907247,0.23528384
-1.0695271000000002,0.97324026,-0.039862685,0.23532823
-0.97944403,0.97323155,-0.039845496,0.23533672
-1.0060146,0.97320861,-0.039824776,0.23535255
-1.055425,0.97319031,-0.039935805,0.23525563
-1.0943691999999998,0.97318929,-0.039951891,0.23531887
-1.0266565,0.97321647,-0.039823711,0.23539558
-0.93093145,0.97326702,-0.039932325,0.23631456
-0.97104162,0.97328258,-0.03985177,0.23207007
-1.0462681999999999,0.97324097,-0.039852515,0.23861220000000002
-1.0865741000000002,0.97327054,-0.039834488,0.23138252
-1.0230727,0.9737314,-0.039814907999999996,0.23851255
-0.93835407,0.97448313,-0.039822485,0.20763454
-0.94451571,0.97468609,-0.039946172,0.22512832
-1.0484233,0.97461838,-0.039859198,0.21979858
-1.0812618,0.97471219,-0.039786376,0.20778669
-1.0205283,0.97479594,-0.039752524,0.23716016
-0.9573735000000001,0.97474116,-0.03985846,0.23643413
-0.94291383,0.97456217,-0.039954252999999995,0.23397717
-1.0419078000000002,0.97464108,-0.039821815,0.23251931
-1.0827556,0.97479767,-0.039816647999999996,0.21851163
-1.0328759,0.97476351,-0.03978198,0.21874197
