Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.2425501,0.14024360000000002,0.0045858673,0.0069759637
-1.2536571,0.1402116,0.0045303325,0.0069713182999999995
-1.8454958,0.1399994,0.0044450643,0.0067482516000000005
-2.2147074,0.13985552,0.0044982,0.006577082
-2.4906620999999998,0.13971455,0.0044093789,0.0064415261
-2.7874057,0.13961287,0.0044722846,0.0063598081
-3.1238515,0.13942482,0.0043984707000000005,0.006287254399999999
-3.4578497,0.13936664,0.0043422412,0.006082020699999999
-3.7099197,0.13927554,0.004396054,0.006085544799999999
-4.043972,0.13915293,0.0043104375,0.005889445500000001
-4.0368104,0.13911776,0.0041899108,0.0059344172
-3.9846356,0.13914187,0.0043731718,0.005971424300000001
-4.002912,0.13908406,0.0043075779,0.0059449561
-3.9999019999999996,0.13909347,0.0041621109,0.0058864951
-3.9208586000000003,0.13919465,0.0043181996,0.0060298368000000005
-3.9463825,0.13914309,0.0043275408,0.0059517808
-3.9519815,0.13910894,0.0043435441,0.005981206899999999
-3.9155092000000002,0.1391515,0.0043983837,0.0059946999
-3.9244239000000003,0.1391031,0.0043180888,0.0060144961
-3.960207,0.13915147,0.0043823081,0.0059350431000000006
-5.603525599999999,-0.00076520443,-0.0001980099,-0.0005330778700000001
-7.633874400000001,-0.0016669332999999999,-0.0005438418599999999,-0.0012101196000000002
-9.6087799,-0.0025250018,-0.00070281053,-0.0018353947
-11.604782,-0.0033464432000000002,-0.00095015159,-0.0025814511
-13.524054999999999,-0.004224210999999999,-0.001161454,-0.0031311363
-15.556301999999999,-0.005068779,-0.0015764681,-0.0038180985
-17.486469,-0.0058569312,-0.0018470454999999998,-0.0044768937
-19.468273,-0.006654113499999999,-0.0021690535,-0.0052374452
-21.408955,-0.0073964298,-0.0025609112,-0.005852107
-23.304701,-0.0081625879,-0.002964878,-0.006442975300000001
-25.281193,-0.0089327395,-0.0033607942,-0.0071536526
-27.227690000000003,-0.0096419752,-0.0037297739000000003,-0.0077893175
-29.138376,-0.010428607,-0.004045567,-0.0084617957
-31.070047,-0.011092514,-0.0045701452,-0.0090623386
-33.00568,-0.011866628999999998,-0.0050711385,-0.009716358000000001
-34.948067,-0.012569516999999999,-0.0053672236,-0.010367852
-36.98774,-0.013351828,-0.0058933417000000005,-0.011086795
-38.921219,-0.014132231,-0.0062832586,-0.011598393
-40.852978,-0.014902562,-0.006757025600000001,-0.012280518
-42.786526,-0.015606253999999998,-0.0072745085,-0.012926561999999999
-44.817253,-0.016358107,-0.007688967,-0.013640266000000002
-46.729485,-0.017050773,-0.0081787333,-0.01421432
-48.693748,-0.017728328999999998,-0.0086769592,-0.014929393000000001
-50.624736999999996,-0.018474072,-0.0090751983,-0.015529962
-52.559551,-0.01923719,-0.0095814215,-0.016164966
-54.492081000000006,-0.019886433999999998,-0.010004647,-0.016750611000000002
-56.470585,-0.020599276,-0.010652904,-0.017481416
-58.466797,-0.021331131,-0.011143433000000001,-0.018145017
-60.375259,-0.021998107000000003,-0.0115137,-0.018673429
-62.370018,-0.022630334,-0.012086088,-0.019356234
-64.286339,-0.023386896,-0.012673226000000001,-0.02006753
-66.22341899999999,-0.024101675,-0.01306399,-0.020683529
-68.171745,-0.024718851,-0.013634468,-0.021279376000000003
-70.105537,-0.025413752,-0.01408712,-0.021942378999999998
-72.07048,-0.026054382,-0.014732143,-0.022619007000000003
-73.94828000000001,-0.026663423,-0.015238523,-0.023166496
-75.930099,-0.027400433999999998,-0.015722701000000002,-0.023841845
-77.90020799999999,-0.028031886000000002,-0.016288873,-0.024510048
-79.861778,-0.028837413,-0.016745804,-0.02513494
-81.797287,-0.029379755,-0.017329449,-0.025706232000000002
-83.71186800000001,-0.030046374,-0.017826049,-0.026406411
-85.726662,-0.030747682000000002,-0.018279243,-0.02704424
-87.654922,-0.031358927,-0.018886372,-0.027617202999999996
-89.60463,-0.032054812,-0.019383065,-0.028300637000000003
-91.541687,-0.03269124,-0.019898551,-0.028903209
-93.53272199999999,-0.033426374,-0.020569302,-0.029603755
