Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.0023396,-0.020967059,-0.014590735,-0.045519251
-0.9939447,-0.020930428,-0.014496736999999999,-0.045534644000000006
-0.99444574,-0.020975123999999998,-0.014565047,-0.04552836
-1.0101944,-0.020938531,-0.014665943,-0.045491036
-1.0228734,-0.020982496,-0.01459669,-0.045543041
-0.96621549,-0.020987052000000003,-0.014627148999999999,-0.045486680999999994
-0.96712637,-0.020918045,-0.014527351,-0.045439515
-1.0374542,-0.021004758999999998,-0.014612563,-0.045556523
-0.98595208,-0.021004542999999997,-0.014632936000000001,-0.045506474000000005
-0.93402338,-0.020969819,-0.014495946000000001,-0.045470044
-0.99468791,-0.02088929,-0.014588765,-0.045587185999999995
-1.0210909,-0.021034624,-0.014513093999999999,-0.045489267
-0.98396653,-0.020899944,-0.014619561000000001,-0.045484301
-0.99198705,-0.020968739,-0.014576634,-0.045517255
-0.96816945,-0.021026716,-0.0145167,-0.045536444
-1.0097865,-0.020969208,-0.014599613999999999,-0.04548651
-1.003474,-0.02092047,-0.014551801000000001,-0.045526385
-0.9758305,-0.020981885,-0.014689681999999999,-0.045542612999999996
-0.95902944,-0.020955421000000002,-0.014602433,-0.045479737
-1.0226015,-0.020958658,-0.014519101999999999,-0.045535095
-1.0241586999999999,-0.021018539,-0.014695133999999999,-0.045567535
-0.96227974,-0.020969983,-0.014568078,-0.045478143
-1.00342,-0.021002947999999997,-0.014622052,-0.045588646
-1.0168608000000001,-0.020992819,-0.014664054,-0.045506217
-1.0129603999999999,-0.020978525,-0.014612583,-0.045519114000000006
-0.98854119,-0.021014065,-0.014630555,-0.045516159
-0.9752270000000001,-0.020982478,-0.014580768999999999,-0.045475177
-1.0242555,-0.02097749,-0.014605938,-0.045494892
-1.015231,-0.020984776,-0.014585486000000002,-0.045577884000000006
-0.97372568,-0.020890065,-0.014503577,-0.045459636
-1.0095649,-0.021005108999999998,-0.014647895,-0.045538422
-1.0030995999999999,-0.020956151,-0.014581933,-0.045486927
-1.0115634,-0.020909227,-0.014580715,-0.045527723
-1.0048915,-0.020941306,-0.014659005,-0.045494407
-0.97182024,-0.020959266,-0.014477503999999999,-0.045509759000000004
-1.0234882,-0.020909548,-0.014588618000000001,-0.045473248
-1.013387,-0.021004103,-0.01456348,-0.045568887
-0.97364002,-0.020936761,-0.014537781999999999,-0.04550571
-0.99902225,-0.020997971,-0.014639046999999999,-0.045490533
-2.1060035,-0.00037375837999999997,-0.00034940690999999996,-0.00024897442
-3.8183107000000005,-0.0007351115299999999,-0.0010490099000000001,-0.00082380301
-5.7168660000000004,-0.0015307106,-0.0015221366,-0.0015556358
-8.195208500000001,-0.002413962,-0.002334513,-0.002269445
-10.073074,-0.0031315609999999997,-0.0029260025,-0.0028256534
-12.088069,-0.0039110743,-0.0037778008000000003,-0.0035987479999999997
-14.087544,-0.0045382939,-0.0044539762,-0.0041898969
-16.158580999999998,-0.0053254403,-0.0052781631,-0.0048876395
-18.092169000000002,-0.0060510077,-0.0059179077,-0.0055628987
-19.976223,-0.006702181,-0.006515162099999999,-0.0061448961
-21.889882999999998,-0.007367789699999999,-0.0071900277000000005,-0.0069287396
-23.849548000000002,-0.008052066,-0.0079916669,-0.0076255789
-25.834208,-0.0087363161,-0.0086450912,-0.0083129294
-27.732529,-0.009432289699999999,-0.009410883299999999,-0.0091283778
-29.631794,-0.010051668,-0.0099534625,-0.009795120899999999
-31.607828,-0.01070619,-0.010682493999999999,-0.010546025
-33.617901,-0.011451989,-0.011461261,-0.011407168999999998
-35.448868,-0.012130015,-0.012100142,-0.012048976000000001
-37.390965,-0.012717552,-0.012793767,-0.012779249
-39.438889,-0.013526175,-0.013538706000000001,-0.013657981999999999
-41.353107,-0.014147528000000001,-0.014205508,-0.014435024
-43.211571,-0.014809481999999999,-0.014944291,-0.01511407
-45.245159,-0.015522625,-0.015577428999999999,-0.016029988999999998
-47.204613,-0.016299263,-0.016339931999999998,-0.016737862
-49.102493,-0.016992968,-0.017005527,-0.017540384
-51.023064,-0.017705742,-0.017769393,-0.018309884
-53.051219999999994,-0.018464598999999998,-0.018574532,-0.019172506000000002
-55.000446,-0.019209616000000002,-0.019139167,-0.01992866
-56.889614,-0.01992413,-0.019883677,-0.020752568
-58.837447999999995,-0.020692624,-0.02054085,-0.021578126
-60.804562,-0.02146459,-0.021341184,-0.022358358
-62.797672,-0.022195481,-0.022105824,-0.02312538
-64.741692,-0.022821195,-0.022667196,-0.024025328
-66.63619200000001,-0.02364821,-0.023506936000000003,-0.024715092
-68.66114,-0.024368762999999998,-0.024233853,-0.0255497
-70.60880999999999,-0.025200259,-0.024940364,-0.026450336
-72.462654,-0.025956944,-0.025673626,-0.02720999
-74.46770500000001,-0.026689555,-0.026352491000000002,-0.028035492000000002
-76.47604399999999,-0.02749924,-0.027216071,-0.02897539
-78.350151,-0.028228331000000002,-0.027837075,-0.029703895
-80.284142,-0.029058202999999998,-0.028594481,-0.030570306000000002
-82.237923,-0.029785238,-0.029345633,-0.031396478
-84.24945100000001,-0.030609336,-0.030155547,-0.032220017000000004
-86.189728,-0.031415205,-0.03095104,-0.033118833
-88.050667,-0.03215583,-0.031600643,-0.03388723
-90.029556,-0.032994341,-0.032403085,-0.03474899
-92.05963100000001,-0.033724908,-0.033228882,-0.035636485
-93.93495899999999,-0.034514937999999995,-0.033908516,-0.036442313
-95.82695799999999,-0.035360929,-0.034728196,-0.037295006
-97.91584,-0.036243539,-0.035471879,-0.038188587999999996
-99.835464,-0.037051994,-0.036244784,-0.03905708
-101.69358000000001,-0.037789832999999995,-0.037142918,-0.039847571
-103.65482,-0.038593169,-0.037776906,-0.040760074
-105.70148999999999,-0.039426934,-0.038560249,-0.041714229
