Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-0.98393488,0.092751369,0.043028254,0.031349823
-0.96406227,0.092684776,0.043022532,0.031391699
-0.96002221,0.092753142,0.043031837999999996,0.031413376
-0.95169431,0.09279620599999999,0.043094855,0.031284705
-0.9599085999999999,0.092720404,0.043065640999999995,0.031350009
-0.97919071,0.092764989,0.043118265,0.031384155
-0.97842515,0.092733756,0.043115790999999994,0.031364236000000004
-0.99144876,0.092655659,0.043136988,0.031400193
-0.99160707,0.092747152,0.043082912,0.031427182000000005
-1.0091178,0.092743009,0.043079149000000004,0.031277928999999996
-0.98523867,0.09275382800000001,0.04312751099999999,0.031399515
-0.96861833,0.092865169,0.043086778,0.031452019
-0.97283351,0.092825718,0.043144662,0.031368598
-0.96080452,0.09279122199999999,0.043130178,0.031319544
-0.96486694,0.09278997800000001,0.043095384,0.031435154
-0.98383242,0.092798024,0.043101642,0.031383399
-0.98504126,0.092795894,0.04307254,0.03145862
-0.98975188,0.09274165300000001,0.043077935,0.031411852999999997
-0.99477732,0.092760161,0.04315054,0.031331379
-1.0013654,0.092789181,0.043080803,0.031311516
-2.648037,-0.00097787008,-0.0008649677,-0.001837567
-3.8903708,-0.0018289238000000001,-0.0013872011999999999,-0.0034096073
-6.566302799999999,-0.003778249,-0.0025465712,-0.006381357099999999
-8.5134754,-0.005385313199999999,-0.0033854171999999996,-0.0083961468
-10.715777000000001,-0.0070800370999999996,-0.0046541169,-0.010670372
-12.745174,-0.0087370425,-0.0058889613,-0.012565213
-14.671231,-0.010214273000000001,-0.007100075500000001,-0.014290166000000002
-16.594997,-0.011795942,-0.0082916766,-0.01617733
-18.530041,-0.013286335,-0.0096380413,-0.017807446
-20.44293,-0.014820632,-0.011017166,-0.019445214
-22.395262,-0.016333049,-0.012317054,-0.021262713
-24.354254,-0.017882893,-0.013743699,-0.022835881000000002
-26.292596999999997,-0.019490786,-0.015163951,-0.024505705
-28.210314,-0.021107459,-0.016495764,-0.026219897000000002
-30.173574,-0.022637239,-0.017889269,-0.027882069
-32.117416,-0.024245655,-0.019339107,-0.029598005
-34.096951000000004,-0.025775727000000002,-0.02078902,-0.031232747999999998
-36.07209,-0.027424047000000003,-0.02224382,-0.032828026
-37.992332,-0.02894765,-0.023607001000000002,-0.034487042999999995
-39.896029999999996,-0.030426964,-0.025072206,-0.036148902000000004
-41.828598,-0.031956099,-0.026441731,-0.037744019
-43.803875,-0.033484913,-0.027992128999999998,-0.039419241
-45.748955,-0.035147578,-0.029420099999999998,-0.041162588
-47.725113,-0.036645506,-0.030832104,-0.042797644
-49.683254,-0.038154900000000005,-0.03230973,-0.044421407999999996
-51.614742,-0.039657395,-0.033794958,-0.046141802999999995
-53.531647,-0.041217271,-0.03519924,-0.047691370999999996
-55.443768000000006,-0.042642411,-0.036717966,-0.049260742999999996
-57.440932999999994,-0.044262469000000006,-0.038157441,-0.051007487000000004
-59.404247,-0.045843057,-0.039688945,-0.052562814000000006
-61.345127000000005,-0.047359444,-0.041164572999999996,-0.054209235999999994
