Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-2.1848307,-0.055590667,-0.0013576724,0.060074907000000004
-2.0335391,-0.055657182,-0.0013264970999999999,0.06004725
-1.8769503,-0.055582732,-0.0013546291,0.060164865
-1.7667598999999998,-0.05558069400000001,-0.001230952,0.060144443
-1.6108601999999999,-0.05552113400000001,-0.0011821728,0.060287613
-1.4994087999999999,-0.055447888,-0.0011282847,0.060237382
-1.3600197,-0.055352255999999996,-0.0011086228,0.060304459000000005
-1.2567694999999999,-0.05536845,-0.0011036869,0.060267057
-1.1335555,-0.055330232,-0.0010464431,0.060305397999999996
-1.0053291,-0.055308237999999996,-0.0010148736,0.060342270999999996
-0.97013825,-0.05527659099999999,-0.00092511228,0.060329724
-0.95666385,-0.055325106,-0.00095699966,0.060410272
-0.96082318,-0.055251535,-0.0010955384,0.060337219000000004
-0.96427089,-0.055268034,-0.00097517244,0.060449969000000006
-0.96902996,-0.055267468,-0.0010300402000000001,0.06032474
-0.98002702,-0.05525855,-0.0009443670900000001,0.06038728
-0.96739268,-0.055278901,-0.0009450995699999999,0.060362618
-0.99287742,-0.055294167000000005,-0.0009536756,0.060397487
-0.98634887,-0.055284213,-0.0009108622300000001,0.060384247
-1.0218676,-0.05528383,-0.00099018845,0.060382392
-2.5098436,-0.00058406219,-0.0004396005,-0.00027111918
-4.4138117,-0.0011304803,-0.0010304467,-0.00085445493
-5.9373846,-0.0015618466,-0.0016044681,-0.0011920184
-8.7168941,-0.0024431422,-0.0022498213,-0.0020767301
-10.670347,-0.0029509701000000003,-0.0029803998999999998,-0.0026087612
-12.817739,-0.0035593882,-0.0037141836,-0.0032666326
-14.919573000000002,-0.0041488111,-0.0043298099,-0.0038557573999999997
-16.721189000000003,-0.0046899617,-0.0050051208,-0.0044819117
-18.673647,-0.0052030832,-0.005533949,-0.0050439015000000005
-20.511381,-0.0057474896,-0.0062222085,-0.0057022198999999996
-22.481134,-0.0062951967,-0.0068765804,-0.0062760561999999995
-24.344803,-0.0068240575,-0.0073428536,-0.0068954304
-26.343733,-0.0073952191,-0.0080564655,-0.007581189300000001
-28.210534999999997,-0.0078917854,-0.0085680718,-0.0081715733
-30.223867,-0.0085158385,-0.0093169659,-0.0089027435
-32.092365,-0.008992869399999999,-0.0099810185,-0.0095279515
-34.087528000000006,-0.0095519461,-0.01049582,-0.010273457
-36.004059000000005,-0.009991873100000001,-0.011236378,-0.010880955
-37.976521000000005,-0.010521948,-0.011815845,-0.01159744
-39.851719,-0.011193998,-0.012412742,-0.012258716000000001
-41.841564,-0.011663008,-0.013204246999999999,-0.012931719
-43.833607,-0.012273471999999999,-0.013724063,-0.013580291999999999
-45.704266,-0.012714237,-0.014385278,-0.014271981999999999
-47.739769,-0.013304606,-0.015045264,-0.015020071999999999
-49.58902,-0.013836573999999999,-0.015648073999999998,-0.01557681
-51.622627,-0.014427861,-0.016433411999999998,-0.016331315
-53.480686,-0.014954498,-0.016896512,-0.017030679
-55.495678000000005,-0.015504282,-0.01765193,-0.017722189
-57.37315,-0.016059587,-0.018261982,-0.018431112
-59.40733,-0.016666086,-0.018864579,-0.019111402
-61.286648,-0.017141117,-0.019526936,-0.019838341000000002
-63.347775,-0.017784328999999998,-0.020277141000000002,-0.020469226
-65.16967,-0.018217556,-0.020793796,-0.021202914
-67.275711,-0.018863246,-0.021508113,-0.021941014
-69.034653,-0.019331358,-0.022095582000000002,-0.022478527999999998
-71.139099,-0.019953312,-0.022885337000000002,-0.02325698
-72.972298,-0.020464212,-0.023510981,-0.023896135
-75.022896,-0.021109145,-0.024121742999999998,-0.024605371
-76.91713,-0.021668561,-0.024685841,-0.025365092000000002
-78.88763399999999,-0.022135595,-0.025445307,-0.025923871
