Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.2102443999999999,-0.14088275,0.017155724,-0.018717242
-1.3735853,-0.14104979999999998,0.017105931,-0.018769233
-1.3966895000000001,-0.14096397,0.017131785,-0.018692877
-2.2195837000000003,-0.14125431,0.01666839,-0.018884363
-2.4827943,-0.14131293,0.01662525,-0.018919902
-2.8007478999999997,-0.14142448,0.016324785,-0.01902454
-3.0549021,-0.14153996,0.016187295,-0.018984033
-3.3927428999999996,-0.14171489999999998,0.016156232,-0.019056562
-3.681304,-0.14177977,0.015969688,-0.019075725
-4.0255675,-0.14187397,0.015915953,-0.019190438
-3.9955172999999995,-0.1418943,0.015864324,-0.019147445
-3.9985273,-0.14187953,0.015837895,-0.019205486
-3.9579775,-0.14190543,0.015877558,-0.019127885
-3.9831233,-0.14186166,0.015913138,-0.019251175
-3.9400311,-0.14186431,0.015781056,-0.019153178
-3.9755051,-0.14188606,0.015838236999999998,-0.019214988
-3.9350522000000003,-0.14175636,0.015865402,-0.019124738999999998
-3.9376597,-0.14183635,0.015915541000000002,-0.019168731
-3.9206781000000004,-0.14181478,0.015877139,-0.019163582
-3.9145760999999997,-0.14183244,0.015832706999999998,-0.019132646
-5.6094432,-0.00057648122,-0.00080335879,-0.00037679262000000005
-7.6496992,-0.0012436508999999999,-0.0018714803,-0.00093285367
-9.6376095,-0.0019821078,-0.0027572141999999997,-0.0014754403
-11.557519000000001,-0.0026920736,-0.0037239345,-0.0019627828
-13.580739999999999,-0.0033145546999999997,-0.0046997513,-0.0027163606
-15.519245999999999,-0.0039619207,-0.0056380904,-0.0033549126
-17.495256,-0.0045819134,-0.0064438577000000006,-0.0041094087
-19.437046,-0.0052461475,-0.0073605049,-0.0048279706
-21.389154,-0.0058964789,-0.0081683267,-0.0056062099
-23.307001,-0.0065722167,-0.0090175513,-0.006387213199999999
-25.2819,-0.0072447062,-0.0098267505,-0.0072417744
-27.186971999999997,-0.0078841001,-0.010541375,-0.0079600755
-29.176679999999998,-0.008611023399999999,-0.011320118999999998,-0.008866620300000001
-31.112046999999997,-0.0093614012,-0.012250862,-0.009589483000000001
-33.075809,-0.010026261,-0.012906468,-0.01050908
-34.988476,-0.010725677,-0.013626682,-0.011269999
-36.986698,-0.011402205,-0.014413553,-0.012215816000000001
-38.937709999999996,-0.012108131999999999,-0.015115052,-0.013083500000000001
-40.90464,-0.012817502,-0.015853016,-0.014024462
-42.824852,-0.013555154,-0.016548609,-0.014789693999999999
-44.814941,-0.014239996999999999,-0.017349763,-0.015771028
-46.72002,-0.014958306999999999,-0.018043637,-0.016547641000000002
-48.741455,-0.015589193000000001,-0.018690316000000002,-0.017527495
-50.639122,-0.016371399,-0.019522887,-0.018304927
-52.613262,-0.017154768,-0.020186856,-0.019276891
-54.551567000000006,-0.017780900000000002,-0.020811925,-0.020116461000000002
-56.476341000000005,-0.018557176,-0.02162187,-0.020988582000000002
-58.35911899999999,-0.019131333,-0.022179695,-0.021821331
-60.320313,-0.019911513,-0.022940707999999997,-0.022769107
-62.270977,-0.020690545,-0.023570286,-0.023620132000000002
-64.255836,-0.021347538,-0.024401149,-0.02456741
-66.106888,-0.022053897000000003,-0.025042174,-0.025339792000000003
-68.11727900000001,-0.022802889,-0.025795029,-0.026297398
-70.0989,-0.023603305,-0.026420192999999998,-0.027174724
-72.077049,-0.024250447999999997,-0.027075885,-0.028151721
-74.004166,-0.025041162999999998,-0.027851569,-0.02895746
-76.018509,-0.025800899,-0.028598176,-0.029882163
-77.90383100000001,-0.026479408,-0.029254166,-0.030743358999999998
-79.911484,-0.027194425,-0.030080536,-0.031668622
-81.828453,-0.027980997999999997,-0.030710466000000002,-0.032485556
-83.818336,-0.028684393,-0.031426109,-0.033449232999999995
-85.720543,-0.029397592,-0.03207387,-0.034259673
-87.70367399999999,-0.030160173999999998,-0.032659519,-0.035225428999999996
-89.614799,-0.030875549,-0.033512764,-0.036029227000000004
-91.57717099999999,-0.03168337,-0.034215581,-0.036902092000000004
-93.51544200000001,-0.032355933999999996,-0.034818575,-0.037791717999999995
-95.421791,-0.033048689,-0.035592176,-0.038692607999999996
-97.403938,-0.033775285,-0.036277699999999996,-0.039647382
-99.32208299999999,-0.034579515,-0.036959127,-0.040429197
-101.34055,-0.035324648,-0.037612006,-0.041389659
-103.23739,-0.0360201,-0.038333286,-0.04217121
-105.23382,-0.036827207,-0.039093185,-0.043101549
-107.17211999999999,-0.037526235,-0.039794523,-0.043891995999999996
-109.14981999999999,-0.03837356,-0.040487573,-0.044848255999999996
-111.04353,-0.039002001,-0.041191947,-0.045689274
-113.08166999999999,-0.039757937,-0.041995917,-0.046646180999999995
-114.97115,-0.040511265,-0.042644035,-0.047457970999999995
-116.99438,-0.041254029,-0.04339356,-0.048456295999999996
-118.92958,-0.041975975,-0.044157609,-0.04925194
-120.88351000000002,-0.042716295,-0.044819377,-0.050196134
-122.78801999999999,-0.043395265999999995,-0.045591109000000005,-0.050969437
-124.78493999999999,-0.044228882000000004,-0.046217494000000005,-0.051895022
-126.64355,-0.044866443,-0.046878453,-0.05272277400000001
-128.64932,-0.045645400999999995,-0.047716617999999995,-0.053561705999999994
-130.5795,-0.046355903,-0.048388347000000005,-0.054426315999999995
-132.48656,-0.047089487,-0.049054547999999996,-0.05535158900000001
-134.4469,-0.047877714,-0.049913157,-0.056215215
-136.37988,-0.048562974,-0.050572070999999996,-0.05698239099999999
-138.36424,-0.049262985999999995,-0.051293947,-0.058004840999999994
-140.32883,-0.050028339000000005,-0.052036509,-0.058811869
-142.21371000000002,-0.05078052,-0.052612927000000004,-0.059689049
-144.17001000000002,-0.05147542099999999,-0.053515911,-0.060539126
-146.14337,-0.052328482,-0.05420244900000001,-0.061388045999999995
-148.13155,-0.053021847999999996,-0.054940447,-0.062361784
-150.03329,-0.053767219000000005,-0.055764765,-0.063137978
-152.05678999999998,-0.054432765,-0.056456707,-0.064085171
-154.01195,-0.055189117999999995,-0.057228398,-0.06489510799999999
-155.95653000000001,-0.055884287000000005,-0.05787516400000001,-0.065773718
-157.8898,-0.056657985,-0.05861993099999999,-0.06670291
-159.84877,-0.057348952,-0.059326712000000004,-0.067521259
-161.74445,-0.058063357999999995,-0.060004424,-0.06839571900000001
-163.74153,-0.058891267000000004,-0.060896013,-0.069224462
-165.6908,-0.059630662,-0.061641674,-0.070122033
-167.64217,-0.06031464,-0.062299217999999996,-0.070979603
-169.57706000000002,-0.061089709000000006,-0.063130662,-0.071896881
-171.51623999999998,-0.061785205999999995,-0.063851684,-0.07268957
-173.47923,-0.062535033,-0.064440414,-0.07365619400000001
-175.36588999999998,-0.06326596400000001,-0.065305077,-0.074472398
-177.36372,-0.064019561,-0.065966338,-0.07535094
-179.25354,-0.06475453099999999,-0.06671878,-0.07619055400000001
-181.24788,-0.065502003,-0.06753727,-0.077114269
-183.15567,-0.06624411,-0.06816338,-0.077958018
-185.12083,-0.066986337,-0.068923466,-0.07885940400000001
-187.06083999999998,-0.067699492,-0.06974341,-0.079762548
-189.04106000000002,-0.068548113,-0.070360728,-0.080545634
-186.91328000000001,-0.068059921,-0.06996680799999999,-0.08000621200000001
-184.93605,-0.06753847,-0.069565751,-0.079464316
-182.9734,-0.067061812,-0.068886951,-0.078866445
-181.01578999999998,-0.066531271,-0.068485424,-0.078206964
-179.07394,-0.066110864,-0.06797990200000001,-0.077661835
-177.10858000000002,-0.065513566,-0.067445882,-0.07698081400000001
-175.18362,-0.064991251,-0.06695962,-0.076362468
-173.21021000000002,-0.064393863,-0.06636426599999999,-0.075635761
-171.2907,-0.063914716,-0.065949984,-0.075047538
-169.31978,-0.06335412,-0.065380797,-0.07438758
-167.37259,-0.06280598,-0.06479223099999999,-0.07373876900000001
-165.41956000000002,-0.062266797,-0.06431817299999999,-0.073124468
-163.47275,-0.061672002000000004,-0.063751519,-0.072428256
-161.51126000000002,-0.06112718599999999,-0.063239641,-0.07175906
-159.55907,-0.060560897,-0.06269472799999999,-0.071113914
-157.60506,-0.059967965,-0.062090304000000006,-0.07040087099999999
-155.62018999999998,-0.059455365,-0.061572935,-0.069734305
-153.67995,-0.058932394000000006,-0.060961466,-0.069089115
-151.72711,-0.058349103,-0.060363735999999994,-0.068371668
-149.73372,-0.057705596,-0.05989423,-0.06769278599999999
-147.79433,-0.05715996,-0.059250973,-0.06703347700000001
-145.86795,-0.056577325,-0.058709810999999994,-0.066331588
-143.91185,-0.056023955,-0.058163524,-0.065574743
-141.98434,-0.055416793,-0.057601902999999996,-0.064910695
-140.02379,-0.054862916,-0.057017356,-0.064213201
-138.10764,-0.054318458,-0.056455980999999995,-0.063531265
-136.14223,-0.053720593,-0.055843923,-0.062851012
-134.19215,-0.05310069,-0.05536991,-0.062165976
-132.2601,-0.052573457000000004,-0.054686837,-0.061406471
-130.30268999999998,-0.051940352,-0.054137595,-0.060804780999999995
-128.34174,-0.051357225,-0.053646982,-0.060035829000000006
-126.42093,-0.050765455,-0.053071037,-0.059296113
-124.47045,-0.05011107,-0.052479729,-0.058592498
-122.54943,-0.04958804,-0.051802959,-0.05790288
-120.53031999999999,-0.048931688,-0.051403227999999995,-0.05712045
-118.64001999999999,-0.048301875999999994,-0.050737657,-0.05649285
-116.65848999999999,-0.047758088,-0.050152399,-0.055647685999999995
-114.75896000000002,-0.047083914000000004,-0.049530387,-0.055021413
-112.74386000000001,-0.046356663,-0.049013022,-0.054208472
-110.77174,-0.04579252,-0.048291333,-0.05347082400000001
-108.82588999999999,-0.045219153,-0.04777484,-0.052718475
-106.89438999999999,-0.044535503,-0.047093961,-0.052007745999999994
-104.91875,-0.04397577,-0.046505395,-0.051191635
-102.98398,-0.043291940999999994,-0.04594362900000001,-0.050495762
-100.98411999999999,-0.04255417,-0.045301392999999995,-0.049614005
-99.110489,-0.04196696,-0.044857055,-0.048971929000000004
-97.14872,-0.041303426000000004,-0.044191197,-0.048104335
-95.179344,-0.040647745,-0.043515831,-0.047365382000000004
-93.289452,-0.039961457,-0.043030154,-0.046619464000000006
-91.289597,-0.039277092,-0.0423593,-0.045830224
-89.38114200000001,-0.038638949,-0.041835736,-0.045081574000000006
-87.408737,-0.03791827,-0.041169416,-0.044216454
-85.483917,-0.037315562000000004,-0.040575217000000004,-0.043465622
-83.524254,-0.036562473,-0.040003512000000005,-0.042672206
-81.583923,-0.035833508,-0.039341971,-0.04192251
-79.59429200000001,-0.035110623,-0.038792491,-0.04102594
-77.695763,-0.034471378,-0.038156014,-0.040280946
-75.69880699999999,-0.033693328,-0.037515085,-0.039388165
-73.766098,-0.033064723,-0.036922839,-0.038663149
-71.821442,-0.03237094,-0.036183678,-0.037770666
-69.856369,-0.031598717000000005,-0.035657309,-0.036958665
-67.906448,-0.030939027999999997,-0.034956753,-0.036120161
-65.905075,-0.030098423,-0.034285504,-0.03534963
-64.023712,-0.029461905,-0.033647493,-0.034563817000000004
-62.101978,-0.028646231,-0.032988217,-0.033706798999999996
-60.121058999999995,-0.027959287000000003,-0.032283891,-0.032884493
-58.20408199999999,-0.02723065,-0.031645462,-0.031959198
-56.242653000000004,-0.026444539,-0.030815022,-0.031149642999999998
-54.229488,-0.025633261,-0.030234773,-0.030180067
-52.342693,-0.024970263,-0.029592754,-0.029445678
-50.352592,-0.024162784,-0.028762372,-0.028497625
-48.449154,-0.023395479,-0.028106414,-0.027648617
-46.474525,-0.022730737999999997,-0.027361415,-0.026709029
-44.522686,-0.021886647000000002,-0.02655923,-0.025845725
-42.582375,-0.021087377999999997,-0.025969731,-0.024922017
-40.674454,-0.020290166000000002,-0.025167231,-0.02404868
-38.605858000000005,-0.019555122,-0.024396796000000002,-0.023074627
-36.753769,-0.018676639,-0.023559816,-0.022163667
-34.772259000000005,-0.017836138999999997,-0.022687593,-0.021244805
