Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.0217763000000002,0.118096,0.0040660733000000004,-0.087432429
-1.0245777,0.11807937,0.0039692065,-0.087444812
-0.96176004,0.11810421,0.0039944010999999995,-0.087443903
-0.98485315,0.11799251,0.0041207457,-0.08739922900000001
-1.0579954,0.11807989,0.0041203145000000005,-0.08742166300000001
-1.0426975,0.11804215,0.0040305717999999996,-0.087480873
-0.94387865,0.11806230000000001,0.0039735194,-0.08736551599999999
-0.99219567,0.11805526,0.0040901969,-0.087406322
-1.0823067,0.11810718,0.0039573824,-0.087515995
-1.014335,0.11808030000000001,0.0039167795,-0.08739958699999999
-0.94647521,0.11811369,0.0040773916999999995,-0.087351829
-1.0292195,0.11807480000000001,0.0040145534999999994,-0.087467134
-1.0550581,0.11807481,0.0039794836,-0.087434575
-0.99999458,0.11809853,0.0041898303,-0.087415189
-0.95873702,0.11816726,0.0040827459,-0.087403804
-1.0196623,0.1181039,0.0040694345,-0.087441079
-1.0563208999999998,0.11809117,0.004034989,-0.08739545900000001
-0.99216032,0.11814796,0.0039979108,-0.087331325
-0.98251367,0.11817532,0.0040377849,-0.087371245
-1.0008755999999999,0.11814428,0.0041834498,-0.087385811
-2.7390811,-0.00078459084,-0.00063584402,-0.00044143199999999996
-4.483364599999999,-0.0013203770000000002,-0.0012000456,-0.00099474564
-6.3124542,-0.0021532923,-0.0017787182999999998,-0.0015837625
-8.5337515,-0.0030541271000000003,-0.0024583777,-0.0022384487
-10.63798,-0.0039035528999999997,-0.0030053714000000003,-0.0029407181
-12.693147,-0.004613727299999999,-0.0037555578000000004,-0.0036524013
-14.663484,-0.0052741021,-0.0043470063,-0.0043599568
-16.608698,-0.0060192049,-0.0051445332,-0.0051101148
-18.591773999999997,-0.006681025,-0.005753383000000001,-0.005792498599999999
-20.464701,-0.0073146819999999994,-0.006411462099999999,-0.006528195
-22.316354999999998,-0.008005559399999999,-0.007070031899999999,-0.0072074122999999995
-24.337605,-0.0086729825,-0.0078226272,-0.0079141669
-26.342815,-0.0093905926,-0.0084807659,-0.0086847991
-28.225746,-0.010083035,-0.0091776187,-0.0094271842
-30.083736,-0.010800779,-0.0098330947,-0.010161398
-32.130035,-0.011358558999999999,-0.010484511,-0.010932823999999999
-34.159512,-0.01211302,-0.011322655,-0.011806786000000001
-35.932320000000004,-0.01279521,-0.011968226,-0.012440241999999999
-37.839240999999994,-0.013434723,-0.012645908,-0.013168593999999999
-39.954597,-0.014210448,-0.013443077,-0.014090788
-41.919594000000004,-0.014872878999999999,-0.014107566,-0.014821157
-43.699290999999995,-0.015528156999999999,-0.01482971,-0.015493698
-45.689819,-0.016226754,-0.015528846,-0.016291418999999998
-47.756771,-0.01700975,-0.016384227,-0.017195832
-49.698440999999995,-0.01769115,-0.017083028,-0.017938897
-51.474884,-0.018299162,-0.017719757,-0.018615983
-53.522746999999995,-0.019053638,-0.018485546000000002,-0.019513035
-55.519881999999996,-0.019758955,-0.019233553,-0.02031092
-57.488705,-0.020483315,-0.019908164,-0.021021823999999998
-59.312466,-0.021118999,-0.020637193999999998,-0.021868377999999997
-61.299918999999996,-0.021814361,-0.021434452000000003,-0.022642465
-63.315163,-0.022555098,-0.022141321000000002,-0.023398323
-65.237663,-0.023224831,-0.022857917000000002,-0.024231033
-67.114456,-0.023942962,-0.023645613,-0.025052928999999998
-69.05677,-0.02467753,-0.024251607999999997,-0.02575946
-71.130531,-0.025324642999999997,-0.025141807000000002,-0.026538022
-73.035637,-0.026117757000000002,-0.025857162000000003,-0.027356197999999998
-74.903343,-0.026824578999999998,-0.026686092999999998,-0.028198089
-76.89409599999999,-0.027510717999999997,-0.027415056,-0.02902133
-78.929703,-0.028262167999999997,-0.028156949,-0.029788444
-80.824883,-0.028925925,-0.028881867999999998,-0.030578692
-82.703415,-0.029681191000000003,-0.029630247999999998,-0.031472392
-84.686729,-0.030370966,-0.030360837999999998,-0.032173827
-86.72936999999999,-0.031168192999999997,-0.031187093,-0.033013348
