Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.1842456000000001,-0.29713768,-0.01059489,0.03064733
-1.3284421999999998,-0.29717857,-0.010860516,0.03057415
-1.5126523,-0.29720283,-0.010862733000000001,0.030416462999999998
-2.2109728,-0.29730266,-0.011210467,0.030058852999999996
-2.4315862999999998,-0.29741409,-0.01142411,0.030011363
-2.7999096000000003,-0.29754558,-0.011663791000000001,0.029769205
-3.1943786,-0.29773593,-0.011860375,0.029535659
-3.4775118999999997,-0.29782379,-0.012016295,0.029438935
-3.7335157,-0.29796523,-0.012104963,0.029388815
-4.0371957,-0.29806781,-0.012336205,0.02921541
-4.0531511,-0.2981014,-0.012323407,0.029184192
-3.9922912000000004,-0.29804933,-0.012310821999999999,0.029248301
-3.9738007000000004,-0.2980555,-0.012321327,0.029249038999999998
-3.9601159,-0.29810786,-0.012379853,0.029282324
-3.9879661,-0.29803964,-0.012322635,0.029129367000000003
-3.9292407,-0.29802793,-0.012255845,0.029263761
-3.9185529000000003,-0.29802459,-0.012325855,0.029280722000000002
-3.8842614,-0.29808122,-0.012278613999999998,0.029244415
-3.8749873999999997,-0.29793492,-0.012303527,0.029259417000000003
-3.8630552000000002,-0.29801545,-0.012330728999999999,0.029276852000000003
-5.5927877,-0.00084666163,-0.0009301256500000001,-0.0008504688699999998
-7.6412968999999995,-0.0021030828,-0.002258867,-0.00184872
-9.5939837,-0.0034148842,-0.0034901521000000003,-0.002776172
-11.575664,-0.004757531,-0.0047646556,-0.0036449358
-13.539201,-0.006018511999999999,-0.0059213387,-0.0046585314
-15.53134,-0.0073161349,-0.0069413194,-0.0056624003
-17.475409,-0.0084958598,-0.0080912653,-0.0066377334
-19.424189000000002,-0.0096031502,-0.0091171889,-0.0076222196
-21.377810999999998,-0.010872662,-0.01012968,-0.0086173899
-23.328569,-0.011975481999999999,-0.011070835,-0.0096500441
-25.235764,-0.013087846,-0.011941272,-0.010517753999999999
-27.20083,-0.014143853999999999,-0.012901356000000001,-0.01153687
-29.158901,-0.015212393999999999,-0.013801299,-0.012549609
-31.068610999999997,-0.016268395,-0.014709522,-0.0134671
-33.057076,-0.017250262,-0.015654787,-0.014399167
-34.989319,-0.018246561,-0.016415121,-0.015345734
-37.009871999999994,-0.019273892,-0.017342715,-0.016357571
-38.940678000000005,-0.020317651000000003,-0.01804854,-0.017273832
-40.8624,-0.021162838,-0.019028362,-0.018147025
-42.80616,-0.022111781,-0.019683843,-0.019010559
-44.803692,-0.023032866000000003,-0.020674328999999998,-0.019973125
-46.769936,-0.024041876,-0.021440621,-0.020933133
-48.707108000000005,-0.024872564,-0.022148378,-0.021745976
-50.668488,-0.025833502,-0.023082715,-0.022664094
-52.614761,-0.026716344,-0.023831856000000002,-0.023597114
-54.579899,-0.027632228999999998,-0.024589499,-0.024477952999999997
-56.480824,-0.028464414,-0.025360731,-0.02534401
-58.417839,-0.029321007000000003,-0.02603402,-0.02623429
-60.37299,-0.030170307,-0.026850604,-0.027111472999999997
-62.31448,-0.030975178,-0.027617211000000003,-0.027991047
-64.227547,-0.031829037000000004,-0.028435778,-0.028841315
-66.208733,-0.032690085,-0.029127127000000003,-0.029754665
-68.14964300000001,-0.033544131,-0.029934615,-0.030613482
-70.119179,-0.034414812999999995,-0.030635153999999998,-0.031371281
-71.973984,-0.03524749,-0.031337369,-0.03228895
-74.014954,-0.036008939,-0.032215636,-0.033186152999999996
-75.93647800000001,-0.036925598999999996,-0.032927651,-0.034020096
-77.843239,-0.037725858,-0.033705555,-0.034780145
-79.85455300000001,-0.038516305,-0.03440078,-0.03571029
-81.870522,-0.039356068,-0.035082631,-0.036603007
-83.757172,-0.040134795,-0.035809363999999996,-0.037390541
-85.707382,-0.040936649,-0.036576528,-0.03823619
-87.686485,-0.041720815,-0.037399173,-0.039052103
-89.66546600000001,-0.042574823,-0.037956242,-0.039927311
-91.5252,-0.043326855,-0.038822919,-0.040702559
-93.51816600000001,-0.044209115,-0.039508104,-0.041607086
-95.476936,-0.044961698,-0.040242117,-0.042429420999999995
-97.3937,-0.045662843,-0.040914252000000005,-0.043224934000000007
-99.344872,-0.046478562,-0.041680899,-0.044067521
-101.30001,-0.047288224000000004,-0.04243426,-0.044951759
-103.24231999999999,-0.04804533,-0.043106567,-0.045790150999999994
-105.18308,-0.048850007,-0.043837249,-0.046537746
-107.16236,-0.04962761,-0.044598497,-0.047430817
-109.13586000000001,-0.05036241599999999,-0.045267075,-0.04832614599999999
-111.05678,-0.051074392999999996,-0.046004783,-0.049138155
-113.02225,-0.051875658,-0.0466538,-0.049919728
-114.99051999999999,-0.052720225999999995,-0.047519889,-0.050805613
-116.92383999999998,-0.053474434,-0.048139267,-0.051604785
-118.8445,-0.054210909,-0.048848305,-0.05243741
-120.84066999999999,-0.055000565999999994,-0.049591959000000005,-0.05323917
-122.79269,-0.055682935,-0.050296235999999994,-0.054101638
-124.70728999999999,-0.056437559000000005,-0.051017652999999996,-0.054858353
-126.67957,-0.057174794,-0.051778149,-0.055781255999999994
-128.65678,-0.057961978,-0.052430511,-0.056578595
-130.55656000000002,-0.058717899000000004,-0.053192452,-0.05734792
-132.49997,-0.059420951,-0.053897515,-0.058209144000000004
-134.49161999999998,-0.0602668,-0.054675765,-0.059093714000000006
-136.37076000000002,-0.060894601,-0.055276871,-0.059778541
-138.35088000000002,-0.061682098,-0.056148496,-0.060667679
-140.32155,-0.062378727,-0.056869082,-0.061585404
-142.23949,-0.063090675,-0.057462882,-0.06222669
-144.23254,-0.063824974,-0.058328219,-0.063240699
-146.21365,-0.064576723,-0.058932293,-0.064026453
-148.13956000000002,-0.065331496,-0.059776737999999996,-0.064777501
-150.0777,-0.066046007,-0.060466241,-0.065558061
-152.02843000000001,-0.066802613,-0.061165169000000005,-0.066395007
-153.99992,-0.067523979,-0.061992936,-0.06730870900000001
-155.89642,-0.068172194,-0.062598661,-0.067948371
-157.85667,-0.06889859599999999,-0.06341055,-0.06884954900000001
-159.84607,-0.069722332,-0.064005174,-0.069680795
-161.78791999999999,-0.07040893299999999,-0.064921968,-0.07047779900000001
-163.66051000000002,-0.07108122900000001,-0.065489002,-0.071267426
-165.62784,-0.071838759,-0.066253714,-0.07212092
-167.55667,-0.072491862,-0.067084402,-0.072878182
-169.45859,-0.07325970400000001,-0.067726359,-0.073659003
-171.46158,-0.074000455,-0.06858695299999999,-0.074492298
-173.40802,-0.07463444,-0.069258533,-0.07531040900000001
-175.35176,-0.075367145,-0.069930293,-0.07610441700000001
-177.3409,-0.076183401,-0.070691846,-0.076884143
-179.29691,-0.076930203,-0.071397871,-0.077799313
-181.2406,-0.077583842,-0.072258145,-0.078543253
-183.16315,-0.078272559,-0.072901115,-0.079406485
-185.19058,-0.07908713099999999,-0.073540308,-0.08025726700000001
-187.0675,-0.07978753,-0.07431910900000001,-0.080982968
-189.01405,-0.080551974,-0.075011455,-0.081822649
-186.95018000000002,-0.080119736,-0.074753754,-0.081344001
-184.95552,-0.07970667599999999,-0.074217767,-0.08081471900000001
-182.96822,-0.079297148,-0.073663265,-0.080216035
-181.035,-0.078756697,-0.073252819,-0.079703227
-179.09471000000002,-0.078318514,-0.072713949,-0.079189725
-177.12218000000001,-0.077765204,-0.072207324,-0.078524858
-175.13742,-0.077334784,-0.07171815599999999,-0.077964246
-173.18268,-0.076831169,-0.071204878,-0.07737308700000001
-171.24008,-0.076338612,-0.070616432,-0.07684698
-169.24606,-0.075766735,-0.070086017,-0.076155499
-167.3004,-0.075307615,-0.06965265400000001,-0.075561121
-165.39093,-0.07476344,-0.069083244,-0.075010769
