Force [kN],Transducer 1[mm],Transducer 2[mm],Transducer 3[mm]
-1.2651794,0.1228115,-0.008536230799999999,0.022430349
-1.5593488000000002,0.12272596,-0.0084806317,0.022414837000000003
-1.8697511000000002,0.12255549,-0.0086779688,0.022406716
-2.1081640999999998,0.12241298,-0.0086364252,0.022258907999999997
-2.2226908,0.12234402,-0.008625976700000001,0.022263736
-2.4849734,0.12214929,-0.008764321,0.022184707
-3.1898842,0.12182099,-0.0088564167,0.022029784
-3.4551453999999997,0.12159675,-0.0089272605,0.022003096
-3.7043318999999997,0.12156135,-0.0090450719,0.021959826
-3.9663798999999997,0.12135333,-0.0090038553,0.021807522000000003
-3.9471388,0.12141967,-0.0090809222,0.02183665
-4.010915799999999,0.12140071,-0.0089787794,0.021841131
-3.9648767,0.12136215,-0.0090581374,0.021873739
-3.9899702000000006,0.12140775,-0.0089878859,0.021891735
-3.9658491999999996,0.12135154,-0.0090900399,0.021831747000000002
-3.9766059,0.12132156,-0.0090256548,0.02180355
-3.9750133,0.12138671,-0.008982780400000001,0.021862056
-3.9194989000000002,0.12136209,-0.0089980923,0.021881263999999997
-3.8781836000000003,0.12139195,-0.0090436628,0.021904197
-3.9497316,0.12140244,-0.009063893,0.021850754
-5.5395255,-0.00074607134,-0.00029118807,-0.00040300190000000004
-7.453469800000001,-0.0018159151,-0.00091688882,-0.00089905784
-9.5088329,-0.0028728843,-0.0014289536,-0.0015049987
-11.70958,-0.0040176511,-0.0019121054999999998,-0.002080135
-13.590476999999998,-0.004973352,-0.0024784338,-0.0025509968
-15.513963,-0.0059997439,-0.0030859006,-0.0031093322
-17.495232,-0.006953239399999999,-0.0038320601,-0.0036443286
-19.449533,-0.007804215,-0.0045684371,-0.00430125
-21.426388,-0.0086536407,-0.005288167900000001,-0.0049559325
-23.269562,-0.0094518065,-0.0059444769,-0.0056168027
-25.184998999999998,-0.010288894,-0.0066371462,-0.006213974200000001
-27.327903999999997,-0.011156141999999999,-0.0075870194,-0.0069892481000000005
-29.267666,-0.011816502,-0.0083017731,-0.007670838399999999
-31.169173999999998,-0.012632488999999998,-0.0090884166,-0.008349671999999999
-33.062233,-0.01327306,-0.009779128199999999,-0.0090967081
-34.986969,-0.014104903,-0.010602641999999999,-0.0098802857
-36.889992,-0.014813304,-0.011447762,-0.010610598999999998
-38.925907,-0.015489578,-0.012125915,-0.011321191000000001
-40.880829,-0.016269684,-0.013093896,-0.012107465
-42.684574,-0.016921461000000002,-0.013717146999999999,-0.012921087
-44.908989,-0.017713606,-0.014588931999999999,-0.013708993999999999
-46.642403,-0.018323779,-0.015368624,-0.014381722
-48.708382,-0.019066453,-0.016235583999999997,-0.015152026
-50.541771000000004,-0.019734203999999998,-0.016995097,-0.015896022
-52.401653,-0.020438492,-0.017759139,-0.016629938
-54.486622,-0.0211007,-0.018554911,-0.017523743
-56.513194999999996,-0.021801651000000002,-0.019479552,-0.018302996000000002
-58.495205000000006,-0.022509754,-0.020415831000000002,-0.019085605
-60.469501,-0.023258746,-0.021109886,-0.01988513
-62.381907999999996,-0.023865879,-0.021866364,-0.020579837
-64.34897600000001,-0.024480045,-0.022698725,-0.021354012000000002
-66.247322,-0.02522403,-0.023477232,-0.022173151000000002
-68.11380799999999,-0.025808334,-0.024311177000000003,-0.022928298
-70.20818299999999,-0.026561141,-0.02513185,-0.02378238
-72.138763,-0.027239202999999997,-0.026016387999999998,-0.024509471
-74.075645,-0.027928054,-0.026854634,-0.025279637
-75.982712,-0.028664291,-0.027605066,-0.026062045
-77.809608,-0.029274702000000003,-0.028454995,-0.026829647
-79.79894300000001,-0.029918432000000002,-0.029214833,-0.027547585
-81.95826,-0.030632853999999998,-0.03015884,-0.028456176
-83.828835,-0.031271875,-0.030919572000000003,-0.029155852000000003
-85.762535,-0.031931996000000004,-0.031820022,-0.029938869
-87.624985,-0.032574236,-0.032525249,-0.030688372999999998
-89.551018,-0.033283234,-0.033397332,-0.031482777999999996
-91.401321,-0.033863246,-0.034162372,-0.032267176
-93.631165,-0.034638703,-0.035078148999999996,-0.033145741
-95.388824,-0.035201609,-0.035867172999999995,-0.033817968999999996
-97.543304,-0.036002457,-0.036737386000000004,-0.03465344
-99.301346,-0.036581695,-0.037539977999999995,-0.035287187000000005
-101.40982,-0.037392497000000004,-0.038401961,-0.036131941
-103.26131,-0.037919997999999996,-0.039106197999999995,-0.036840364
-105.11867,-0.038618267000000005,-0.039932653,-0.037606642
-107.21262,-0.039305507999999996,-0.040807903,-0.038313165
-109.09331,-0.039975524,-0.041606013,-0.039067183
-111.16476000000002,-0.040687144,-0.042498432,-0.039904676
-113.17666000000001,-0.041309655,-0.043273795,-0.040679312999999995
-114.96382,-0.041942775,-0.044071924000000005,-0.041378468
-116.94843999999999,-0.042679787000000004,-0.044974595,-0.042170674000000005
-118.95705,-0.04333216,-0.045861632,-0.04295709
-120.81001,-0.043952227,-0.046600573,-0.043713458
-122.85001000000001,-0.04463321,-0.047512057999999996,-0.0444807
-124.81197,-0.045397877999999996,-0.048266299000000006,-0.045237646
-126.76476000000001,-0.046019852,-0.049177135999999996,-0.04599686
-128.68816999999999,-0.046693146,-0.04987965900000001,-0.046685383
-130.54066,-0.047372042999999996,-0.050833017,-0.047358997
-132.64377,-0.048093021,-0.051548138,-0.048141080999999995
-134.6076,-0.048710882999999996,-0.052338362,-0.048835937
-136.41602,-0.049395442000000005,-0.053244457,-0.049558862999999995
-138.65833999999998,-0.050214887,-0.05413438,-0.050398543
-140.22484,-0.050728202,-0.054860145,-0.051060099000000005
-142.32901,-0.051447988,-0.055597309000000004,-0.051875904
-144.14122,-0.052122653,-0.056530524000000006,-0.052578180999999995
-146.08789,-0.052723467,-0.057340804,-0.053331453
-147.93489,-0.053415954,-0.058037017,-0.054014545
-150.00191,-0.054183065999999995,-0.05905984,-0.054771114
-152.02946,-0.054879367000000005,-0.059894037000000004,-0.055470664
-153.97415,-0.055455983,-0.060751337999999995,-0.056270916
-155.78546,-0.056144238,-0.061459932,-0.056882653
-157.8582,-0.056811035,-0.062221575999999994,-0.057666898
-159.83888000000002,-0.057559310999999995,-0.06315731299999999,-0.05851778
-161.72493,-0.058269441,-0.06396537299999999,-0.059236955
-163.76035,-0.058952689,-0.064832702,-0.059986847999999995
-165.67798,-0.059596479,-0.065707058,-0.060695194
-167.57809,-0.060261548,-0.06647907900000001,-0.061423659000000005
-169.62741,-0.060944675999999996,-0.06730003700000001,-0.06218126
-171.45863,-0.061668575,-0.068060026,-0.06289611
-173.69789,-0.062390327,-0.06907676900000001,-0.063695595
-175.54477,-0.063038409,-0.06972082,-0.064345598
-177.40057,-0.063685298,-0.070585057,-0.06503059
-179.31744,-0.064382195,-0.071380757,-0.065783627
-181.37683,-0.06512337900000001,-0.072292514,-0.066539995
-183.16458,-0.06569707400000001,-0.07296174,-0.067220196
-185.18117,-0.066398144,-0.073926687,-0.067976385
-187.24448,-0.06713509599999999,-0.074797593,-0.06875482200000001
-189.17796,-0.06782966900000001,-0.075579837,-0.069435418
-191.02538,-0.068459511,-0.076461956,-0.070170581
-192.98047,-0.069156945,-0.077169202,-0.07097421599999999
-195.01099,-0.069863677,-0.078099214,-0.071756557
-196.84143,-0.07046932,-0.078864664,-0.072488859
-198.87712,-0.071246088,-0.079710886,-0.073223859
-200.83348,-0.07190334799999999,-0.080513634,-0.073939987
-202.68735,-0.072605133,-0.081355944,-0.07467998599999999
-204.52016,-0.073206007,-0.082220502,-0.07535331
-206.65617,-0.073948979,-0.08307123200000001,-0.07612561400000001
-208.57169,-0.074620306,-0.083862513,-0.076854363
-210.58925,-0.075300038,-0.08468125800000001,-0.077590719
-212.54689,-0.075983584,-0.085489392,-0.078338265
-214.52298,-0.076610565,-0.08638847599999999,-0.079041816
-216.3383,-0.077399015,-0.08716637599999999,-0.079780407
-218.22992000000002,-0.07804662,-0.088014834,-0.080505013
-220.23697,-0.078761101,-0.088843115,-0.081250504
-222.29721,-0.07939779799999999,-0.089630924,-0.082036711
-224.06357000000003,-0.079994321,-0.09044715800000001,-0.08274200599999999
-226.12312000000003,-0.080813408,-0.091309339,-0.08358703599999999
-228.07162000000002,-0.081487298,-0.092205442,-0.084330291
-230.05673,-0.082104802,-0.09294284900000001,-0.085121296
-232.00491,-0.082792699,-0.093845181,-0.085860685
-233.90134,-0.083492577,-0.09457792300000001,-0.08655285800000001
-235.88661000000002,-0.084229052,-0.095523991,-0.087336466
-237.82387000000003,-0.084833086,-0.09628433,-0.08807718
-239.66161,-0.085585654,-0.097132936,-0.08872883
-241.76947,-0.08626949800000001,-0.098058335,-0.089542165
-243.6564,-0.086936414,-0.098729484,-0.090273246
-245.51015,-0.087671101,-0.099612281,-0.090997294
-247.59072999999998,-0.088357508,-0.10038245,-0.09180443699999999
-249.50617999999997,-0.08905249800000001,-0.10134634,-0.09253325300000001
-251.56145,-0.08971381199999999,-0.1022426,-0.09336747199999999
-253.39567999999997,-0.090373933,-0.10298301,-0.094011784
-255.43521,-0.09110438800000001,-0.10387543,-0.094828665
-257.28696,-0.091779351,-0.10468385,-0.09548252800000001
-259.19739,-0.09246552,-0.10552733,-0.096214019
-261.20859,-0.093145967,-0.10629471,-0.09701474
