1,2,3,4,5,6,7,8
41838.0,29.172852,-7.6518049,-7.6338744,-0.01642555,-0.0016669333,-0.00054384186,-0.0012101196
41838.0,29.672852,-9.6018047,-9.6087799,-0.02361536,-0.0025250018,-0.00070281053,-0.0018353947
41838.0,30.172852,-11.551805,-11.604782,-0.031878054,-0.0033464432,-0.00095015159,-0.0025814511
41838.0,30.672852,-13.501805,-13.524055,-0.038334727,-0.004224211,-0.001161454,-0.0031311363
41838.0,31.172852,-15.451805,-15.556302,-0.044687092,-0.005068779,-0.0015764681,-0.0038180985
41838.0,31.672852,-17.401806,-17.486469,-0.050519407,-0.0058569312,-0.0018470455,-0.0044768937
41838.0,32.172852,-19.351805,-19.468273,-0.056196749,-0.0066541135,-0.0021690535,-0.0052374452
41838.0,32.672852,-21.301805,-21.408955,-0.061333179,-0.0073964298,-0.0025609112,-0.005852107
41838.0,33.172852,-23.251804,-23.304701,-0.067275763,-0.0081625879,-0.002964878,-0.0064429753
41838.0,33.672852,-25.201805,-25.281193,-0.071525574,-0.0089327395,-0.0033607942,-0.0071536526
41838.0,34.172852,-27.151806,-27.22769,-0.077024102,-0.0096419752,-0.0037297739,-0.0077893175
41838.0,34.672852,-29.101805,-29.138376,-0.081725419,-0.010428607,-0.004045567,-0.0084617957
41838.0,35.172852,-31.051805,-31.070047,-0.086143613,-0.011092514,-0.0045701452,-0.0090623386
41838.0,35.672852,-33.001804,-33.00568,-0.090757012,-0.011866629,-0.0050711385,-0.009716358
41838.0,36.172852,-34.951805,-34.948067,-0.095227361,-0.012569517,-0.0053672236,-0.010367852
41838.0,36.672852,-36.901806,-36.98774,-0.099995732,-0.013351828,-0.0058933417,-0.011086795
41838.0,37.172852,-38.851807,-38.921219,-0.10453761,-0.014132231,-0.0062832586,-0.011598393
41838.0,37.672852,-40.801807,-40.852978,-0.10898858,-0.014902562,-0.0067570256,-0.012280518
41838.0,38.172852,-42.751804,-42.786526,-0.11309683,-0.015606254,-0.0072745085,-0.012926562
41838.0,38.672852,-44.701805,-44.817253,-0.11771917,-0.016358107,-0.007688967,-0.013640266
41838.0,39.172852,-46.651806,-46.729485,-0.12188703,-0.017050773,-0.0081787333,-0.01421432
41838.0,39.672852,-48.601807,-48.693748,-0.12601465,-0.017728329,-0.0086769592,-0.014929393
41838.0,40.172852,-50.551807,-50.624737,-0.12963265,-0.018474072,-0.0090751983,-0.015529962
41838.0,40.672852,-52.501804,-52.559551,-0.13424158,-0.01923719,-0.0095814215,-0.016164966
41838.0,41.172852,-54.451805,-54.492081,-0.13843328,-0.019886434,-0.010004647,-0.016750611
41838.0,41.672852,-56.401806,-56.470585,-0.142169,-0.020599276,-0.010652904,-0.017481416
41838.0,42.172852,-58.351807,-58.466797,-0.14593303,-0.021331131,-0.011143433,-0.018145017
41838.0,42.672852,-60.301807,-60.375259,-0.15015006,-0.021998107,-0.0115137,-0.018673429
41838.0,43.172852,-62.251804,-62.370018,-0.15407205,-0.022630334,-0.012086088,-0.019356234
41838.0,43.672852,-64.201805,-64.286339,-0.15715808,-0.023386896,-0.012673226,-0.02006753
41838.0,44.172852,-66.15181,-66.223419,-0.16085505,-0.024101675,-0.01306399,-0.020683529
41838.0,44.672852,-68.101807,-68.171745,-0.16544163,-0.024718851,-0.013634468,-0.021279376
41838.0,45.172852,-70.051804,-70.105537,-0.16811639,-0.025413752,-0.01408712,-0.021942379
41838.0,45.672852,-72.001808,-72.07048,-0.17245561,-0.026054382,-0.014732143,-0.022619007
41838.0,46.172852,-73.951805,-73.94828,-0.1757741,-0.026663423,-0.015238523,-0.023166496
41838.0,46.672852,-75.90181,-75.930099,-0.1794979,-0.027400434,-0.015722701,-0.023841845
41838.0,47.172852,-77.851807,-77.900208,-0.18350482,-0.028031886,-0.016288873,-0.024510048
41838.0,47.672852,-79.801804,-79.861778,-0.18698722,-0.028837413,-0.016745804,-0.02513494
41838.0,48.172852,-81.751808,-81.797287,-0.19050688,-0.029379755,-0.017329449,-0.025706232
41838.0,48.672852,-83.701805,-83.711868,-0.19457042,-0.030046374,-0.017826049,-0.026406411
41838.0,49.172852,-85.65181,-85.726662,-0.19787252,-0.030747682,-0.018279243,-0.02704424
